timestamp,10.0.0.1-10.0.0.5,10.0.0.2-10.0.0.6,10.0.0.3-10.0.0.7,10.0.0.4-10.0.0.8
0.0,21.0233,0.0,21.0264,0.0
1.0,21.0233,0.0,21.0243,0.0
2.0,29.4309,0.0,29.4309,0.0
3.0,25.226,0.0,25.2239,0.0
4.0,18.9208,0.0,18.9229,0.0
5.0,21.0254,0.0,21.0233,0.0
6.0,18.9187,0.0,18.9187,0.0
7.0,21.0243,0.0,21.0243,0.0
8.0,18.924,0.0,18.9208,0.0
9.0,21.0307,0.0,21.0243,0.0
10.0,18.9229,0.0,18.9261,0.0
11.0,2.132,0.0,4.2377,0.0
12.0,8.4508,2.1404,6.3495,0.0
13.0,100.9294,79.9083,58.8755,0.0
14.0,100.921,79.8945,60.979,0.0
15.0,83.0814,79.9061,60.9885,0.0
16.0,100.9336,82.0244,58.8977,0.0
17.0,85.6592,58.866,35.7498,0.0
18.0,67.281,89.3463,82.5287,0.0
19.0,12.6156,8.4108,12.6146,0.0
20.0,99.2396,86.73,68.9441,0.0
21.0,98.8392,79.8924,58.8692,0.0
22.0,100.9385,82.0208,60.9849,0.0
23.0,100.9178,79.8892,58.8618,0.0
24.0,98.8164,79.8892,60.9737,0.0
25.0,100.9125,79.8903,60.9652,0.0
26.0,90.4035,79.8935,58.8692,0.0
27.0,109.3043,79.8861,60.9674,0.0
28.0,100.902,79.9211,58.8639,0.0
29.0,100.9136,81.9959,60.9684,0.0
30.0,98.8111,79.8924,60.9642,0.0
31.0,100.921,79.8935,58.8702,0.0
32.0,27.3284,21.0222,16.8163,0.0
33.0,134.1364,119.8336,72.0238,0.0
34.0,155.5831,126.147,92.4996,0.0
35.0,100.9136,79.8956,60.9674,0.0
36.0,98.8132,79.8924,58.866,0.0
37.0,100.9262,79.8935,60.9674,0.0
38.0,75.6897,56.7699,46.2482,0.0
39.0,92.8968,62.6532,51.8035,0.0
40.0,100.922,82.0022,60.9705,0.0
41.0,100.9083,79.8935,60.9891,0.0
42.0,35.7382,33.6628,21.0222,0.0
43.0,0.0295,0.0026,0.0276,0.0
44.0,181.361,188.7332,188.8398,153.5293
45.0,372.5346,366.484,339.4025,383.1384
46.0,375.681,397.2901,393.0758,383.1635
47.0,401.4321,389.9123,397.8352,400.9508
48.0,381.4474,367.846,349.564,371.9473
49.0,285.122,237.1238,291.9415,289.57
50.0,154.6828,137.161,157.4624,157.2931
51.0,312.5462,276.0438,262.6227,275.0326
52.0,297.9556,152.2299,220.0698,205.6272
53.0,150.0389,119.8815,118.6688,151.2267
55.0,65.8312,45.6323,22.0353,55.0777
56.0,59.2794,77.1356,37.2341,40.3912
57.0,125.4345,162.2416,93.4654,129.1603
58.0,19.9486,55.6742,27.3088,15.2083
