timestamp,10.0.0.1-10.0.0.5,10.0.0.2-10.0.0.6,10.0.0.3-10.0.0.7,10.0.0.4-10.0.0.8
0.0,187.0,0.0,187.0,0.0
1.0,106.0,0.0,98.0,0.0
2.0,88.0,0.0,86.0,0.0
3.0,98.0,0.0,96.0,0.0
4.0,84.0,0.0,98.0,0.0
5.0,96.0,0.0,94.0,0.0
6.0,84.0,0.0,86.0,0.0
7.0,92.0,0.0,100.0,0.0
8.0,82.0,0.0,84.0,0.0
9.0,96.0,0.0,96.0,0.0
10.0,86.0,0.0,96.0,0.0
11.0,92.0,0.0,96.0,0.0
12.0,86.0,0.0,82.0,0.0
13.0,92.0,0.0,96.0,0.0
14.0,86.0,0.0,88.0,0.0
15.0,94.0,0.0,98.0,0.0
16.0,98.0,0.0,98.0,0.0
17.0,84.0,0.0,88.0,0.0
18.0,96.0,0.0,98.0,0.0
19.0,86.0,0.0,86.0,0.0
20.0,100.0,0.0,98.0,0.0
21.0,88.0,0.0,88.0,0.0
22.0,98.0,0.0,92.0,0.0
23.0,88.0,0.0,86.0,0.0
24.0,94.0,0.0,96.0,0.0
25.0,86.0,0.0,82.0,0.0
26.0,94.0,0.0,100.0,0.0
27.0,88.0,0.0,88.0,0.0
28.0,94.0,0.0,98.0,0.0
29.0,94.0,0.0,102.0,0.0
30.0,32.0,0.0,32.0,0.0
32.0,568.0,452.0,372.0,0.0
33.0,468.0,374.0,270.0,0.0
34.0,486.0,378.0,290.0,0.0
35.0,470.0,384.0,282.0,0.0
36.0,464.0,384.0,284.0,0.0
37.0,476.0,380.0,288.0,0.0
38.0,478.0,372.0,278.0,0.0
39.0,452.0,372.0,288.0,0.0
40.0,486.0,374.0,286.0,0.0
41.0,464.0,374.0,278.0,0.0
42.0,472.0,276.0,290.0,0.0
43.0,478.0,376.0,282.0,0.0
44.0,476.0,384.0,286.0,0.0
45.0,470.0,380.0,290.0,0.0
46.0,468.0,376.0,280.0,0.0
47.0,480.0,378.0,292.0,0.0
48.0,476.0,370.0,278.0,0.0
49.0,474.0,396.0,284.0,0.0
50.0,480.0,390.0,290.0,0.0
51.0,476.0,378.0,282.0,0.0
52.0,480.0,378.0,294.0,0.0
53.0,480.0,384.0,274.0,0.0
54.0,488.0,380.0,294.0,0.0
55.0,480.0,380.0,288.0,0.0
56.0,472.0,392.0,276.0,0.0
57.0,488.0,382.0,298.0,0.0
58.0,470.0,388.0,294.0,0.0
59.0,476.0,382.0,286.0,0.0
60.0,472.0,380.0,292.0,0.0
61.0,470.0,390.0,286.0,0.0
62.0,44.0,50.0,42.0,0.0
64.0,1848.0,1860.0,1708.0,1820.0
65.0,1782.0,1890.0,1826.0,1806.0
66.0,1722.0,1708.0,1680.0,1752.0
67.0,1760.0,1782.0,1661.0,1870.0
68.0,636.0,635.0,642.0,669.0
69.0,96.0,65.0,105.0,53.0
70.0,211.0,127.0,131.0,86.0
71.0,241.0,230.0,221.0,317.0
72.0,744.0,775.0,769.0,513.0
73.0,141.0,145.0,135.0,68.0
74.0,1055.0,1105.0,1215.0,1129.0
75.0,1848.0,1800.0,1832.0,1850.0
76.0,1496.0,1552.0,1567.0,1490.0
77.0,1269.0,1421.0,1404.0,1468.0
78.0,993.0,1048.0,1057.0,1057.0
79.0,1092.0,1091.0,1110.0,1044.0
80.0,1172.0,1188.0,1161.0,1238.0
81.0,904.0,942.0,975.0,963.0
82.0,1340.0,1348.0,1349.0,1383.0
83.0,866.0,925.0,899.0,965.0
84.0,1186.0,1172.0,1184.0,1284.0
85.0,1005.0,1084.0,1001.0,1016.0
86.0,1292.0,1316.0,1238.0,1250.0
87.0,1007.0,694.0,1011.0,613.0
88.0,491.0,646.0,572.0,435.0
89.0,972.0,927.0,959.0,988.0
90.0,958.0,965.0,967.0,1002.0
91.0,754.0,765.0,740.0,773.0
92.0,330.0,366.0,339.0,339.0
93.0,988.0,970.0,995.0,993.0
94.0,98.0,115.0,233.0,138.0
116.0,428.0,0.0,410.0,0.0
117.0,938.0,0.0,930.0,0.0
118.0,968.0,0.0,940.0,0.0
119.0,950.0,0.0,930.0,0.0
120.0,948.0,0.0,936.0,0.0
121.0,936.0,0.0,924.0,0.0
122.0,968.0,0.0,936.0,0.0
123.0,1062.0,0.0,1050.0,0.0
124.0,648.0,0.0,634.0,0.0
126.0,166.0,0.0,164.0,0.0
127.0,636.0,0.0,650.0,0.0
128.0,598.0,0.0,612.0,0.0
129.0,598.0,0.0,590.0,0.0
130.0,624.0,0.0,622.0,0.0
131.0,600.0,0.0,630.0,0.0
132.0,626.0,0.0,642.0,0.0
133.0,537.0,0.0,626.0,0.0
134.0,544.0,0.0,560.0,0.0
136.0,276.0,0.0,250.0,0.0
137.0,926.0,0.0,900.0,0.0
138.0,982.0,0.0,962.0,0.0
139.0,984.0,0.0,974.0,0.0
140.0,992.0,0.0,1036.0,0.0
141.0,982.0,0.0,348.0,0.0
142.0,547.0,0.0,1363.0,0.0
143.0,0.0,0.0,1.0,0.0
