timestamp,10.0.0.1-10.0.0.5,10.0.0.2-10.0.0.6,10.0.0.3-10.0.0.7,10.0.0.4-10.0.0.8
0.0,21.0233,0.0,21.0254,0.0
1.0,21.0212,0.0,21.0233,0.0
2.0,18.9187,0.0,18.9177,0.0
3.0,21.0243,0.0,21.0233,0.0
4.0,18.9198,0.0,18.9208,0.0
5.0,21.0275,0.0,21.0243,0.0
6.0,18.9198,0.0,18.9187,0.0
7.0,21.0212,0.0,21.0212,0.0
8.0,18.9198,0.0,18.9187,0.0
9.0,21.0233,0.0,21.0212,0.0
10.0,18.9177,0.0,18.9187,0.0
11.0,21.0212,0.0,21.0222,0.0
12.0,18.9208,0.0,18.9219,0.0
13.0,21.0243,0.0,21.0222,0.0
14.0,21.0212,0.0,21.019,0.0
15.0,18.9177,0.0,18.9198,0.0
16.0,21.0233,0.0,21.0222,0.0
17.0,18.9177,0.0,18.9187,0.0
18.0,21.0243,0.0,21.0212,0.0
19.0,18.9198,0.0,18.9187,0.0
20.0,21.0212,0.0,21.0201,0.0
21.0,18.9198,0.0,18.9187,0.0
22.0,21.0233,0.0,21.0212,0.0
23.0,4.2303,0.0,4.2311,0.0
25.0,84.1437,65.2197,50.5005,0.0
26.0,100.9104,81.9896,60.9663,0.0
27.0,100.9083,79.8892,60.9631,0.0
28.0,100.9115,79.885,58.8618,0.0
29.0,98.8069,79.8914,60.9652,0.0
30.0,100.9199,79.8935,58.8628,0.0
31.0,100.9062,79.8871,60.9652,0.0
32.0,98.8101,79.8871,60.9642,0.0
33.0,100.9115,81.9917,58.8618,0.0
34.0,100.9115,79.8871,60.9642,0.0
35.0,98.8122,79.8903,60.9663,0.0
36.0,100.9093,79.885,58.8618,0.0
37.0,100.9157,79.8914,60.9716,0.0
38.0,98.8069,79.8903,58.8628,0.0
39.0,100.9125,79.8914,60.9684,0.0
40.0,100.9083,81.9917,60.9631,0.0
41.0,98.8122,79.885,58.8649,0.0
42.0,100.9157,79.8956,60.9726,0.0
43.0,100.9136,79.8945,58.8639,0.0
44.0,98.8122,79.8892,60.9705,0.0
45.0,63.0719,52.5619,35.7403,0.0
46.0,102.7974,93.5644,67.8891,0.0
47.0,100.9241,82.0128,61.0012,0.0
48.0,44.1532,33.641,27.3481,0.0
49.0,24.6674,15.4638,39.9283,0.0
50.0,47.3021,127.9668,33.0003,0.0
51.0,98.809,79.8924,58.8681,0.0
52.0,100.9199,79.8924,60.9726,0.0
53.0,100.9262,79.8945,58.8692,0.0
54.0,52.5608,29.434,35.7424,0.0
55.0,2.1321,0.0272,2.1393,0.0
57.0,307.009,302.7793,302.7824,290.1583
58.0,401.5304,401.5383,401.4737,401.5028
59.0,401.5284,401.5239,401.5615,401.5362
60.0,397.779,396.3196,398.4296,403.6018
61.0,322.1357,339.6112,373.4091,324.7408
62.0,285.3574,201.5283,310.3715,383.136
63.0,339.8913,323.0859,376.6991,329.363
64.0,240.778,238.0005,245.0632,254.1489
65.0,330.0008,354.1518,325.8161,328.7458
66.0,379.3335,366.7487,408.277,381.8912
67.0,401.5942,399.4194,399.4019,401.5613
68.0,401.4526,397.2166,401.5034,401.4897
69.0,399.3446,405.6977,399.3385,397.2278
70.0,385.1533,398.3352,394.6324,372.0661
71.0,254.8447,256.4067,286.4196,280.0663
72.0,157.6365,251.1972,174.4787,189.6999
73.0,377.3021,290.6207,291.1391,311.1522
74.0,400.9743,401.5208,401.5328,403.6042
75.0,399.9019,401.0028,397.3248,399.4103
76.0,315.3297,294.8432,351.5753,347.9556
77.0,360.0199,392.0719,376.3079,342.6362
78.0,401.5313,401.5276,401.5085,401.5159
79.0,401.5429,399.4331,399.4437,401.5672
80.0,401.5197,392.5932,401.5831,399.4367
81.0,400.9788,401.5043,401.6001,398.9016
82.0,339.0703,401.5921,339.0008,401.5562
83.0,345.7927,332.6536,376.8144,342.1496
84.0,337.9331,336.8688,333.1113,323.2126
85.0,399.8863,402.0563,401.4156,399.4183
86.0,392.5736,398.3534,400.9504,399.4517
87.0,96.7088,100.9443,96.7145,111.4645
109.0,119.8924,0.0,119.8882,0.0
110.0,174.5504,0.0,174.5251,0.0
111.0,165.5701,0.0,162.8705,0.0
112.0,119.2928,0.0,157.709,0.0
113.0,92.9961,0.0,74.2045,0.0
114.0,110.8926,0.0,113.5081,0.0
115.0,177.6059,0.0,176.3543,0.0
116.0,172.916,0.0,174.4892,0.0
117.0,54.6907,0.0,54.6894,0.0
120.0,214.4944,0.0,201.8719,0.0
121.0,94.07,0.0,65.6872,0.0
122.0,273.3637,0.0,273.295,0.0
123.0,90.3972,0.0,109.8351,0.0
124.0,350.9973,0.0,186.0644,0.0
125.0,273.314,0.0,271.2042,0.0
126.0,273.3362,0.0,273.3404,0.0
127.0,259.093,0.0,248.1063,0.0
128.0,1.0507,0.0,2.1392,0.0
130.0,58.9124,0.0,141.41,0.0
131.0,174.2637,0.0,125.0847,0.0
132.0,102.9991,0.0,138.2855,0.0
133.0,235.7988,0.0,132.9423,0.0
134.0,135.7692,0.0,146.8672,0.0
135.0,235.4639,0.0,235.4481,0.0
136.0,56.7593,0.0,52.5513,0.0
137.0,320.1458,0.0,313.2817,0.0
138.0,56.789,0.0,67.2976,0.0
140.0,35.7877,0.0,35.8004,0.0
141.0,58.8618,0.0,58.8596,0.0
142.0,60.9832,0.0,60.9811,0.0
143.0,59.96,0.0,61.0096,0.0
144.0,21.0349,0.0,39.942,0.0
145.0,88.3032,0.0,52.5608,0.0
146.0,58.8586,0.0,58.866,0.0
147.0,60.9579,0.0,58.1427,0.0
148.0,25.2535,0.0,25.2535,0.0
150.0,111.4732,0.0,113.5661,0.0
151.0,141.3483,0.0,155.5525,0.0
152.0,155.5493,0.0,153.4532,0.0
153.0,145.554,0.0,155.5504,0.0
154.0,42.0391,0.0,100.3762,0.0
155.0,190.5049,0.0,131.3719,0.0
156.0,124.0074,0.0,95.1584,0.0
157.0,127.161,0.0,115.6369,0.0
158.0,0.0,0.0,2.1395,0.0
160.0,38.9285,0.0,39.9852,0.0
161.0,65.1648,0.0,65.1733,0.0
162.0,72.5181,0.0,45.7264,0.0
163.0,86.1849,0.0,86.1923,0.0
164.0,86.1955,0.0,86.2008,0.0
165.0,86.2029,0.0,86.2008,0.0
166.0,86.1987,0.0,86.2018,0.0
167.0,42.0381,0.0,29.4309,0.0
168.0,53.5479,0.0,44.377,0.0
170.0,748.4964,776.2321,0.0,0.0
171.0,1374.3782,1519.9743,0.0,0.0
172.0,806.6955,859.0087,0.0,0.0
173.0,711.7308,740.5748,0.0,0.0
174.0,639.1288,621.7567,0.0,0.0
175.0,415.3263,426.6812,0.0,0.0
176.0,611.4927,619.2622,0.0,0.0
177.0,653.4888,672.8155,0.0,0.0
178.0,703.33,667.4436,0.0,0.0
179.0,735.3543,735.0601,0.0,0.0
180.0,772.8246,783.934,0.0,0.0
181.0,777.0284,763.3557,0.0,0.0
182.0,768.12,755.7978,0.0,0.0
183.0,769.1942,792.9163,0.0,0.0
184.0,147.6175,103.5242,0.0,0.0
