timestamp,10.0.0.1-10.0.0.5,10.0.0.2-10.0.0.6,10.0.0.3-10.0.0.7,10.0.0.4-10.0.0.8
0.0,21.0555,0.0,21.056,0.0
1.0,18.9314,0.0,18.9314,0.0
2.0,21.0317,0.0,21.0328,0.0
3.0,18.9187,0.0,18.9177,0.0
4.0,21.0233,0.0,21.0212,0.0
5.0,18.9219,0.0,18.9208,0.0
6.0,21.0222,0.0,21.0233,0.0
7.0,21.0222,0.0,21.019,0.0
8.0,18.9198,0.0,18.9198,0.0
9.0,21.019,0.0,21.0233,0.0
10.0,18.9208,0.0,18.9198,0.0
11.0,21.0222,0.0,21.0233,0.0
12.0,18.9187,0.0,18.9177,0.0
13.0,21.0222,0.0,21.0222,0.0
14.0,18.9198,0.0,18.9166,0.0
15.0,21.0233,0.0,21.0212,0.0
16.0,18.9198,0.0,18.9198,0.0
17.0,21.0212,0.0,21.0243,0.0
18.0,18.9198,0.0,18.9187,0.0
19.0,21.0201,0.0,21.0233,0.0
20.0,21.0233,0.0,21.0222,0.0
21.0,18.9208,0.0,18.9198,0.0
22.0,21.0222,0.0,21.0212,0.0
23.0,18.9187,0.0,18.9177,0.0
24.0,21.0212,0.0,21.0212,0.0
25.0,18.9208,0.0,18.9198,0.0
26.0,21.0201,0.0,21.0233,0.0
27.0,18.9198,0.0,18.9177,0.0
28.0,21.0222,0.0,21.0233,0.0
29.0,18.9187,0.0,18.9198,0.0
30.0,2.1308,0.0,2.1297,0.0
31.0,18.9683,12.6578,10.5617,0.0
32.0,98.8122,79.9009,60.9811,0.0
33.0,100.9188,79.8892,59.3846,0.0
34.0,100.9125,79.8892,60.4466,0.0
35.0,76.7227,70.4196,58.8607,0.0
36.0,100.9125,81.9906,58.8628,0.0
37.0,100.9125,79.8882,60.9642,0.0
38.0,98.808,79.8861,60.9684,0.0
39.0,100.9157,79.8924,58.8649,0.0
40.0,100.9125,79.8871,60.9674,0.0
41.0,98.8101,79.8903,58.8618,0.0
42.0,100.9178,80.9329,60.9642,0.0
43.0,100.9157,80.9491,60.9663,0.0
44.0,98.8164,79.8871,58.8681,0.0
45.0,100.9093,79.8808,60.9631,0.0
46.0,100.9136,79.8882,58.8681,0.0
47.0,100.9104,79.8882,60.9663,0.0
48.0,98.8101,79.884,60.9663,0.0
49.0,100.9125,81.9864,58.8639,0.0
50.0,100.9125,79.8829,60.9652,0.0
51.0,98.8132,79.8945,58.8628,0.0
52.0,100.9093,79.8829,60.9684,0.0
53.0,100.9136,79.8871,60.9652,0.0
54.0,98.8122,79.8871,58.8681,0.0
55.0,100.9136,79.8914,60.9621,0.0
56.0,90.9142,76.7333,60.9621,0.0
57.0,90.4035,73.5841,55.7275,0.0
58.0,100.9104,79.8903,60.961,0.0
59.0,100.9104,79.8882,58.8649,0.0
60.0,98.8122,79.8903,60.9652,0.0
61.0,84.1227,69.3972,50.4867,0.0
63.0,61.0429,61.0334,2.1404,46.2999
64.0,399.4014,399.4008,401.5212,401.5265
65.0,401.5096,401.5324,399.4802,401.5392
66.0,401.517,401.5165,401.5307,399.4321
67.0,401.5128,399.404,401.507,401.4916
68.0,399.3835,401.5054,401.4885,401.5324
69.0,397.2768,401.4948,399.4295,399.3681
70.0,326.3118,307.4154,309.5107,308.0242
71.0,82.9559,83.4756,85.0638,83.4979
72.0,68.2319,70.8414,67.7027,70.8568
73.0,69.2502,64.5309,67.684,66.1116
74.0,47.2077,51.4118,48.7871,48.7839
75.0,28.3128,27.2871,29.8875,28.3241
76.0,12.5837,12.5913,11.0106,12.5918
77.0,7.8646,7.8656,7.8651,7.8808
78.0,23.5948,23.6035,23.5948,22.0223
79.0,26.7474,26.7409,26.7425,28.315
80.0,22.0208,23.6111,22.0239,23.6045
81.0,15.7297,14.1583,14.1572,14.1572
82.0,31.4584,33.0416,32.5096,31.4665
83.0,97.5984,94.9865,96.5654,102.3406
84.0,307.4228,355.2361,322.1223,327.9038
85.0,245.3746,249.5885,251.7196,266.9645
86.0,242.194,293.8466,272.7038,299.5016
87.0,217.5797,207.0335,233.8569,239.6111
88.0,252.1916,252.6873,234.312,252.1976
89.0,211.1813,212.7444,211.7268,211.1582
90.0,157.6134,155.5256,158.6913,156.0424
91.0,221.579,221.7036,224.2554,218.02
92.0,218.0254,220.1114,216.4299,217.4581
93.0,233.2517,231.1739,268.9628,234.8481
116.0,37.3494,0.0,27.3633,0.0
