timestamp,10.0.0.1-10.0.0.5,10.0.0.2-10.0.0.6,10.0.0.3-10.0.0.7,10.0.0.4-10.0.0.8
0.0,98.0,0.0,104.0,0.0
1.0,98.0,0.0,100.0,0.0
2.0,134.0,0.0,134.0,0.0
3.0,114.0,0.0,110.0,0.0
4.0,88.0,0.0,92.0,0.0
5.0,102.0,0.0,98.0,0.0
6.0,84.0,0.0,84.0,0.0
7.0,100.0,0.0,100.0,0.0
8.0,94.0,0.0,88.0,0.0
9.0,112.0,0.0,100.0,0.0
10.0,92.0,0.0,98.0,0.0
11.0,46.0,0.0,62.0,0.0
12.0,110.0,74.0,102.0,0.0
13.0,504.0,410.0,294.0,0.0
14.0,488.0,384.0,306.0,0.0
15.0,462.0,406.0,324.0,0.0
16.0,512.0,446.0,336.0,0.0
17.0,385.0,276.0,186.0,0.0
18.0,326.0,423.0,391.0,0.0
19.0,62.0,42.0,60.0,0.0
20.0,468.0,427.0,320.0,0.0
21.0,494.0,380.0,282.0,0.0
22.0,498.0,416.0,294.0,0.0
23.0,482.0,374.0,268.0,0.0
24.0,474.0,374.0,296.0,0.0
25.0,472.0,376.0,280.0,0.0
26.0,428.0,382.0,282.0,0.0
27.0,478.0,368.0,284.0,0.0
28.0,452.0,388.0,272.0,0.0
29.0,474.0,392.0,286.0,0.0
30.0,464.0,380.0,278.0,0.0
31.0,488.0,382.0,284.0,0.0
32.0,124.0,96.0,74.0,0.0
33.0,597.0,549.0,354.0,0.0
34.0,746.0,602.0,426.0,0.0
35.0,474.0,386.0,284.0,0.0
36.0,468.0,380.0,276.0,0.0
37.0,498.0,382.0,284.0,0.0
38.0,364.0,278.0,210.0,0.0
39.0,356.0,276.0,233.0,0.0
40.0,490.0,404.0,290.0,0.0
41.0,464.0,382.0,302.0,0.0
42.0,164.0,185.0,96.0,0.0
43.0,36.0,5.0,32.0,0.0
44.0,851.0,971.0,967.0,843.0
45.0,1515.0,1577.0,1486.0,1657.0
46.0,1493.0,1712.0,1685.0,1591.0
47.0,1636.0,1675.0,1757.0,1735.0
48.0,1432.0,1598.0,1366.0,1424.0
49.0,968.0,829.0,1149.0,1028.0
50.0,479.0,464.0,444.0,476.0
51.0,1247.0,1085.0,997.0,1027.0
52.0,1264.0,562.0,809.0,706.0
53.0,499.0,450.0,432.0,550.0
55.0,252.0,165.0,85.0,190.0
56.0,211.0,266.0,138.0,148.0
57.0,458.0,566.0,381.0,501.0
58.0,73.0,201.0,121.0,57.0
