timestamp,flow,mbps,pps,avg_pkt,std_pkt,tcp_ratio,udp_ratio,flow_count,active_hosts
48.0,10.0.0.3-10.0.0.7,58.867,278.0,26469.0,31836.2,1.0,0.0,3,6
49.0,10.0.0.3-10.0.0.7,60.9705,290.0,26280.4,31800.1,1.0,0.0,3,6
50.0,10.0.0.3-10.0.0.7,58.866,276.0,26660.3,31871.6,1.0,0.0,3,6
51.0,10.0.0.3-10.0.0.7,60.9684,286.0,26647.0,31869.2,1.0,0.0,3,6
52.0,10.0.0.3-10.0.0.7,60.9716,292.0,26100.8,31764.7,1.0,0.0,3,6
53.0,10.0.0.3-10.0.0.7,58.867,278.0,26469.0,31836.2,1.0,0.0,3,6
54.0,10.0.0.3-10.0.0.7,60.9695,288.0,26462.4,31835.0,1.0,0.0,3,6
55.0,10.0.0.3-10.0.0.7,58.866,276.0,26660.3,31871.6,1.0,0.0,3,6
56.0,10.0.0.3-10.0.0.7,60.9716,292.0,26100.8,31764.7,1.0,0.0,3,6
57.0,10.0.0.3-10.0.0.7,60.9758,300.0,25406.6,31617.8,1.0,0.0,3,6
58.0,10.0.0.3-10.0.0.7,58.8713,286.0,25730.4,31688.3,1.0,0.0,3,6
59.0,10.0.0.3-10.0.0.7,60.9726,294.0,25923.7,31728.7,1.0,0.0,3,6
60.0,10.0.0.3-10.0.0.7,60.9705,290.0,26280.4,31800.1,1.0,0.0,3,6
61.0,10.0.0.3-10.0.0.7,58.8713,286.0,25730.4,31688.3,1.0,0.0,3,6
62.0,10.0.0.3-10.0.0.7,2.1308,44.0,6053.4,18712.8,1.0,0.0,3,6
64.0,10.0.0.3-10.0.0.7,380.5608,1818.0,26166.2,31586.9,1.0,0.0,4,8
65.0,10.0.0.3-10.0.0.7,400.4413,1780.0,28120.9,32051.3,1.0,0.0,4,8
66.0,10.0.0.3-10.0.0.7,400.4999,1822.0,27476.7,31942.3,1.0,0.0,4,8
67.0,10.0.0.3-10.0.0.7,324.2383,1419.0,28562.2,32013.8,1.0,0.0,4,8
68.0,10.0.0.3-10.0.0.7,228.0498,975.0,29237.2,32207.0,1.0,0.0,4,8
69.0,10.0.0.3-10.0.0.7,327.3004,1318.0,31041.4,32275.0,1.0,0.0,4,8
70.0,10.0.0.3-10.0.0.7,338.8796,1448.0,29254.1,32240.4,1.0,0.0,4,8
71.0,10.0.0.3-10.0.0.7,292.577,1182.0,30940.9,32367.5,1.0,0.0,4,8
72.0,10.0.0.3-10.0.0.7,280.3841,1089.0,32183.7,32399.7,1.0,0.0,4,8
73.0,10.0.0.3-10.0.0.7,293.7443,1176.0,31222.8,32349.9,1.0,0.0,4,8
74.0,10.0.0.3-10.0.0.7,232.1472,985.0,29460.3,32269.6,1.0,0.0,4,8
75.0,10.0.0.3-10.0.0.7,134.6944,548.0,30724.1,32279.1,1.0,0.0,4,8
76.0,10.0.0.3-10.0.0.7,28.7706,110.0,32693.9,31782.2,1.0,0.0,4,8
77.0,10.0.0.3-10.0.0.7,9.4452,38.0,31069.8,32404.5,1.0,0.0,2,4
79.0,10.0.0.3-10.0.0.7,14.1653,58.0,30528.8,32382.4,1.0,0.0,4,8
80.0,10.0.0.3-10.0.0.7,1.573,6.0,32771.3,32455.6,1.0,0.0,4,8
82.0,10.0.0.3-10.0.0.7,12.5842,48.0,32771.3,32455.6,1.0,0.0,4,8
83.0,10.0.0.3-10.0.0.7,3.146,12.0,32771.3,32455.6,1.0,0.0,4,8
84.0,10.0.0.3-10.0.0.7,1.5725,5.0,39312.4,31738.4,1.0,0.0,2,4
85.0,10.0.0.3-10.0.0.7,6.2916,23.0,34193.3,32413.6,1.0,0.0,4,8
86.0,10.0.0.3-10.0.0.7,6.2916,23.0,34193.3,32413.6,1.0,0.0,4,8
87.0,10.0.0.3-10.0.0.7,9.4381,36.0,32771.3,32455.6,1.0,0.0,4,8
88.0,10.0.0.3-10.0.0.7,7.8651,30.0,32771.3,32455.6,1.0,0.0,4,8
89.0,10.0.0.3-10.0.0.7,12.5837,47.0,33467.2,32442.8,1.0,0.0,4,8
90.0,10.0.0.3-10.0.0.7,17.3038,67.0,32283.2,32455.7,1.0,0.0,4,8
91.0,10.0.0.3-10.0.0.7,157.1108,711.0,27621.5,32036.4,1.0,0.0,4,8
92.0,10.0.0.3-10.0.0.7,303.2002,1305.0,29042.2,32174.6,1.0,0.0,4,8
93.0,10.0.0.3-10.0.0.7,261.1764,1209.0,27003.3,31935.6,1.0,0.0,4,8
94.0,10.0.0.3-10.0.0.7,5.2755,53.0,12442.2,25455.4,1.0,0.0,4,8
116.0,10.0.0.3-10.0.0.7,71.5407,442.0,20232.1,29216.7,1.0,0.0,2,4
117.0,10.0.0.3-10.0.0.7,170.2885,794.0,26808.6,31898.3,1.0,0.0,2,4
118.0,10.0.0.3-10.0.0.7,172.3846,792.0,27207.2,31966.3,1.0,0.0,2,4
119.0,10.0.0.3-10.0.0.7,170.2965,786.0,27082.8,31751.8,1.0,0.0,2,4
120.0,10.0.0.3-10.0.0.7,170.3382,888.0,23977.8,31264.7,1.0,0.0,2,4
121.0,10.0.0.3-10.0.0.7,169.2413,808.0,26182.1,31781.8,1.0,0.0,2,4
122.0,10.0.0.3-10.0.0.7,90.4938,367.0,30822.1,31536.6,1.0,0.0,2,4
123.0,10.0.0.3-10.0.0.7,169.2347,784.0,26982.6,31928.6,1.0,0.0,2,4
124.0,10.0.0.3-10.0.0.7,56.7359,271.0,26169.7,29972.5,1.0,0.0,2,4
125.0,10.0.0.3-10.0.0.7,0.0295,36.0,102.6,101.3,1.0,0.0,2,4
127.0,10.0.0.3-10.0.0.7,0.0034,6.0,71.3,3.8,1.0,0.0,2,4
128.0,10.0.0.3-10.0.0.7,0.0186,28.0,83.1,37.3,1.0,0.0,2,4
129.0,10.0.0.3-10.0.0.7,27.3623,188.0,18193.0,27098.2,1.0,0.0,2,4
130.0,10.0.0.3-10.0.0.7,25.8177,120.0,26893.5,29582.9,1.0,0.0,2,4
132.0,10.0.0.3-10.0.0.7,46.2704,252.0,22951.6,30157.3,1.0,0.0,2,4
133.0,10.0.0.3-10.0.0.7,63.898,296.0,26983.9,31049.4,1.0,0.0,2,4
134.0,10.0.0.3-10.0.0.7,54.6516,238.0,28703.6,32176.6,1.0,0.0,2,4
135.0,10.0.0.3-10.0.0.7,54.6537,242.0,28230.2,32117.8,1.0,0.0,2,4
136.0,10.0.0.3-10.0.0.7,48.8688,214.0,28544.8,32159.4,1.0,0.0,2,4
137.0,10.0.0.3-10.0.0.7,0.0284,34.0,104.2,102.6,1.0,0.0,2,4
140.0,10.0.0.3-10.0.0.7,25.2745,198.0,15956.1,26586.9,1.0,0.0,2,4
141.0,10.0.0.3-10.0.0.7,160.1084,812.0,24647.2,31320.2,1.0,0.0,2,4
142.0,10.0.0.3-10.0.0.7,82.1802,284.0,36170.8,31708.5,1.0,0.0,2,4
143.0,10.0.0.3-10.0.0.7,7.3615,29.0,31730.4,32360.9,1.0,0.0,2,4
144.0,10.0.0.3-10.0.0.7,14.4918,84.0,21565.2,27268.3,1.0,0.0,2,4
145.0,10.0.0.3-10.0.0.7,245.0943,824.0,37180.6,31445.5,1.0,0.0,2,4
146.0,10.0.0.3-10.0.0.7,176.5666,780.0,28295.9,32127.3,1.0,0.0,2,4
147.0,10.0.0.3-10.0.0.7,232.7685,981.0,29659.6,32275.1,1.0,0.0,2,4
148.0,10.0.0.3-10.0.0.7,52.0651,315.0,20660.8,29269.0,1.0,0.0,2,4
149.0,10.0.0.3-10.0.0.7,102.448,441.0,29038.5,32219.8,1.0,0.0,2,4
150.0,10.0.0.3-10.0.0.7,47.1856,159.0,37095.6,32128.1,1.0,0.0,2,4
151.0,10.0.0.3-10.0.0.7,101.9219,432.0,29491.3,32264.0,1.0,0.0,2,4
152.0,10.0.0.3-10.0.0.7,115.6221,528.0,27372.7,31993.1,1.0,0.0,2,4
153.0,10.0.0.3-10.0.0.7,113.5239,526.0,26978.1,31927.8,1.0,0.0,2,4
154.0,10.0.0.3-10.0.0.7,113.5155,510.0,27822.4,32061.4,1.0,0.0,2,4
155.0,10.0.0.3-10.0.0.7,115.6338,550.0,26280.4,31800.1,1.0,0.0,2,4
156.0,10.0.0.3-10.0.0.7,100.4054,487.0,25771.4,31694.6,1.0,0.0,2,4
0.0,10.0.0.1-10.0.0.5,4.2449,88.0,6029.7,13341.6,1.0,0.0,2,4
1.0,10.0.0.1-10.0.0.5,18.9314,108.0,21911.3,30629.2,1.0,0.0,2,4
2.0,10.0.0.1-10.0.0.5,21.0212,94.0,27953.7,32080.1,1.0,0.0,2,4
3.0,10.0.0.1-10.0.0.5,18.9208,88.0,26876.2,31910.2,1.0,0.0,2,4
4.0,10.0.0.1-10.0.0.5,21.0212,94.0,27953.7,32080.1,1.0,0.0,2,4
5.0,10.0.0.1-10.0.0.5,18.9208,88.0,26876.2,31910.2,1.0,0.0,2,4
6.0,10.0.0.1-10.0.0.5,21.0222,96.0,27372.7,31993.1,1.0,0.0,2,4
7.0,10.0.0.1-10.0.0.5,21.0222,96.0,27372.7,31993.1,1.0,0.0,2,4
8.0,10.0.0.1-10.0.0.5,18.9219,90.0,26280.4,31800.1,1.0,0.0,2,4
9.0,10.0.0.1-10.0.0.5,21.0243,100.0,26280.4,31800.1,1.0,0.0,2,4
10.0,10.0.0.1-10.0.0.5,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
11.0,10.0.0.1-10.0.0.5,21.0212,94.0,27953.7,32080.1,1.0,0.0,2,4
12.0,10.0.0.1-10.0.0.5,18.9177,82.0,28837.9,32192.0,1.0,0.0,2,4
13.0,10.0.0.1-10.0.0.5,21.0222,96.0,27372.7,31993.1,1.0,0.0,2,4
14.0,10.0.0.1-10.0.0.5,18.9198,86.0,27499.7,32013.0,1.0,0.0,2,4
15.0,10.0.0.1-10.0.0.5,21.0233,98.0,26815.4,31899.5,1.0,0.0,2,4
16.0,10.0.0.1-10.0.0.5,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
17.0,10.0.0.1-10.0.0.5,21.0201,92.0,28559.9,32159.5,1.0,0.0,2,4
18.0,10.0.0.1-10.0.0.5,18.9198,86.0,27499.7,32013.0,1.0,0.0,2,4
19.0,10.0.0.1-10.0.0.5,21.0233,98.0,26815.4,31899.5,1.0,0.0,2,4
20.0,10.0.0.1-10.0.0.5,21.0222,96.0,27372.7,31993.1,1.0,0.0,2,4
21.0,10.0.0.1-10.0.0.5,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
22.0,10.0.0.1-10.0.0.5,21.019,90.0,29193.1,32230.0,1.0,0.0,2,4
23.0,10.0.0.1-10.0.0.5,18.9208,88.0,26876.2,31910.2,1.0,0.0,2,4
24.0,10.0.0.1-10.0.0.5,21.0222,96.0,27372.7,31993.1,1.0,0.0,2,4
25.0,10.0.0.1-10.0.0.5,18.9177,82.0,28837.9,32192.0,1.0,0.0,2,4
26.0,10.0.0.1-10.0.0.5,21.0222,96.0,27372.7,31993.1,1.0,0.0,2,4
27.0,10.0.0.1-10.0.0.5,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
28.0,10.0.0.1-10.0.0.5,21.0201,92.0,28559.9,32159.5,1.0,0.0,2,4
29.0,10.0.0.1-10.0.0.5,18.9198,86.0,27499.7,32013.0,1.0,0.0,2,4
30.0,10.0.0.1-10.0.0.5,18.946,116.0,20416.0,30060.6,1.0,0.0,2,4
32.0,10.0.0.1-10.0.0.5,48.4108,326.0,18562.4,28172.2,1.0,0.0,3,6
33.0,10.0.0.1-10.0.0.5,60.9674,284.0,26834.2,31902.8,1.0,0.0,3,6
34.0,10.0.0.1-10.0.0.5,100.9104,468.0,26952.6,31923.4,1.0,0.0,3,6
35.0,10.0.0.1-10.0.0.5,100.9136,474.0,26612.2,31862.8,1.0,0.0,3,6
36.0,10.0.0.1-10.0.0.5,100.9146,476.0,26500.7,31842.2,1.0,0.0,3,6
37.0,10.0.0.1-10.0.0.5,98.8016,446.0,27691.0,32042.1,1.0,0.0,3,6
38.0,10.0.0.1-10.0.0.5,100.9115,470.0,26838.2,31903.5,1.0,0.0,3,6
39.0,10.0.0.1-10.0.0.5,100.9083,464.0,27184.3,31962.6,1.0,0.0,3,6
40.0,10.0.0.1-10.0.0.5,98.8122,466.0,26505.4,31843.0,1.0,0.0,3,6
41.0,10.0.0.1-10.0.0.5,100.9178,482.0,26171.6,31778.8,1.0,0.0,3,6
42.0,10.0.0.1-10.0.0.5,100.9167,480.0,26280.4,31800.1,1.0,0.0,3,6
43.0,10.0.0.1-10.0.0.5,98.8122,466.0,26505.4,31843.0,1.0,0.0,3,6
44.0,10.0.0.1-10.0.0.5,100.9062,460.0,27420.2,32000.6,1.0,0.0,3,6
45.0,10.0.0.1-10.0.0.5,100.9125,472.0,26724.7,31883.3,1.0,0.0,3,6
46.0,10.0.0.1-10.0.0.5,98.8101,462.0,26734.3,31885.0,1.0,0.0,3,6
47.0,10.0.0.1-10.0.0.5,100.9104,468.0,26952.6,31923.4,1.0,0.0,3,6
48.0,10.0.0.1-10.0.0.5,100.9104,468.0,26952.6,31923.4,1.0,0.0,3,6
49.0,10.0.0.1-10.0.0.5,98.8154,472.0,26169.3,31778.3,1.0,0.0,3,6
50.0,10.0.0.1-10.0.0.5,100.9136,474.0,26612.2,31862.8,1.0,0.0,3,6
51.0,10.0.0.1-10.0.0.5,100.9167,480.0,26280.4,31800.1,1.0,0.0,3,6
52.0,10.0.0.1-10.0.0.5,98.8122,466.0,26505.4,31843.0,1.0,0.0,3,6
53.0,10.0.0.1-10.0.0.5,100.9146,476.0,26500.7,31842.2,1.0,0.0,3,6
54.0,10.0.0.1-10.0.0.5,100.9157,478.0,26390.1,31821.3,1.0,0.0,3,6
55.0,10.0.0.1-10.0.0.5,100.9115,470.0,26838.2,31903.5,1.0,0.0,3,6
56.0,10.0.0.1-10.0.0.5,98.8206,482.0,25627.8,31666.3,1.0,0.0,3,6
57.0,10.0.0.1-10.0.0.5,100.9136,474.0,26612.2,31862.8,1.0,0.0,3,6
58.0,10.0.0.1-10.0.0.5,100.9115,470.0,26838.2,31903.5,1.0,0.0,3,6
59.0,10.0.0.1-10.0.0.5,98.8048,452.0,27324.3,31985.4,1.0,0.0,3,6
60.0,10.0.0.1-10.0.0.5,100.9125,472.0,26724.7,31883.3,1.0,0.0,3,6
61.0,10.0.0.1-10.0.0.5,100.9167,480.0,26280.4,31800.1,1.0,0.0,3,6
62.0,10.0.0.1-10.0.0.5,37.8629,196.0,24147.2,31303.2,1.0,0.0,3,6
64.0,10.0.0.1-10.0.0.5,377.9712,1884.0,25077.7,31364.5,1.0,0.0,4,8
65.0,10.0.0.1-10.0.0.5,401.5328,1850.0,27130.6,31953.6,1.0,0.0,4,8
66.0,10.0.0.1-10.0.0.5,399.3966,1776.0,28110.7,32101.8,1.0,0.0,4,8
67.0,10.0.0.1-10.0.0.5,328.6242,1389.0,29573.8,32236.5,1.0,0.0,4,8
68.0,10.0.0.1-10.0.0.5,224.357,949.0,29551.8,32266.4,1.0,0.0,4,8
69.0,10.0.0.1-10.0.0.5,324.7385,1482.0,27390.2,32000.5,1.0,0.0,4,8
70.0,10.0.0.1-10.0.0.5,335.1396,1379.0,30378.9,32335.8,1.0,0.0,4,8
71.0,10.0.0.1-10.0.0.5,289.4633,1185.0,30534.1,32342.6,1.0,0.0,4,8
72.0,10.0.0.1-10.0.0.5,287.815,1126.0,31951.0,32401.1,1.0,0.0,4,8
73.0,10.0.0.1-10.0.0.5,292.6876,1321.0,27695.6,32046.4,1.0,0.0,4,8
74.0,10.0.0.1-10.0.0.5,229.5459,995.0,28837.4,32203.6,1.0,0.0,4,8
75.0,10.0.0.1-10.0.0.5,113.4986,446.0,31810.1,32234.4,1.0,0.0,4,8
76.0,10.0.0.1-10.0.0.5,22.1487,116.0,23867.1,31165.8,1.0,0.0,4,8
78.0,10.0.0.1-10.0.0.5,12.5355,47.0,33339.2,32572.6,1.0,0.0,2,4
79.0,10.0.0.1-10.0.0.5,11.0193,46.0,29943.7,32337.8,1.0,0.0,4,8
80.0,10.0.0.1-10.0.0.5,1.573,6.0,32771.3,32455.6,1.0,0.0,4,8
82.0,10.0.0.1-10.0.0.5,12.064,50.0,30159.9,32365.5,1.0,0.0,4,8
83.0,10.0.0.1-10.0.0.5,2.0948,7.0,37407.7,32122.6,1.0,0.0,4,8
85.0,10.0.0.1-10.0.0.5,7.8722,32.0,30750.8,32384.9,1.0,0.0,4,8
86.0,10.0.0.1-10.0.0.5,6.2921,24.0,32771.3,32455.6,1.0,0.0,4,8
87.0,10.0.0.1-10.0.0.5,9.4452,38.0,31069.8,32404.5,1.0,0.0,4,8
88.0,10.0.0.1-10.0.0.5,9.4381,36.0,32771.3,32455.6,1.0,0.0,4,8
89.0,10.0.0.1-10.0.0.5,12.5831,46.0,34193.3,32413.6,1.0,0.0,4,8
90.0,10.0.0.1-10.0.0.5,18.8763,72.0,32771.3,32455.6,1.0,0.0,4,8
91.0,10.0.0.1-10.0.0.5,154.9736,670.0,28913.0,32208.7,1.0,0.0,4,8
92.0,10.0.0.1-10.0.0.5,272.686,1139.0,29926.0,32298.4,1.0,0.0,4,8
93.0,10.0.0.1-10.0.0.5,283.7335,1198.0,29604.9,32270.7,1.0,0.0,4,8
94.0,10.0.0.1-10.0.0.5,10.5467,85.0,15509.9,27578.6,1.0,0.0,4,8
116.0,10.0.0.1-10.0.0.5,71.5269,416.0,21492.5,29876.0,1.0,0.0,2,4
117.0,10.0.0.1-10.0.0.5,170.2843,786.0,27080.8,31945.3,1.0,0.0,2,4
118.0,10.0.0.1-10.0.0.5,170.2854,788.0,27012.3,31862.5,1.0,0.0,2,4
119.0,10.0.0.1-10.0.0.5,170.2938,804.0,26476.0,31745.1,1.0,0.0,2,4
120.0,10.0.0.1-10.0.0.5,170.3198,830.0,25650.6,31669.4,1.0,0.0,2,4
121.0,10.0.0.1-10.0.0.5,172.3941,810.0,26604.0,31861.3,1.0,0.0,2,4
122.0,10.0.0.1-10.0.0.5,119.3186,549.0,27167.3,31956.2,1.0,0.0,2,4
123.0,10.0.0.1-10.0.0.5,167.1481,804.0,25987.0,31741.7,1.0,0.0,2,4
124.0,10.0.0.1-10.0.0.5,75.6744,335.0,28236.7,32118.6,1.0,0.0,2,4
125.0,10.0.0.1-10.0.0.5,2.132,46.0,5793.5,18342.1,1.0,0.0,2,4
127.0,10.0.0.1-10.0.0.5,0.0034,6.0,71.3,3.8,1.0,0.0,2,4
128.0,10.0.0.1-10.0.0.5,0.0186,28.0,83.1,37.3,1.0,0.0,2,4
129.0,10.0.0.1-10.0.0.5,54.7019,310.0,22057.2,29865.3,1.0,0.0,2,4
130.0,10.0.0.1-10.0.0.5,54.6611,256.0,26690.0,31877.0,1.0,0.0,2,4
131.0,10.0.0.1-10.0.0.5,44.1321,174.0,31704.1,32386.4,1.0,0.0,1,2
132.0,10.0.0.1-10.0.0.5,58.8934,328.0,22444.1,30807.6,1.0,0.0,2,4
133.0,10.0.0.1-10.0.0.5,54.6907,312.0,21911.3,30629.2,1.0,0.0,2,4
134.0,10.0.0.1-10.0.0.5,54.6675,268.0,25497.9,31638.0,1.0,0.0,2,4
135.0,10.0.0.1-10.0.0.5,32.0461,128.0,31295.1,32377.1,1.0,0.0,2,4
136.0,10.0.0.1-10.0.0.5,48.348,215.0,28109.3,32101.6,1.0,0.0,2,4
137.0,10.0.0.1-10.0.0.5,0.0283,34.0,104.0,102.0,1.0,0.0,2,4
138.0,10.0.0.1-10.0.0.5,0.021,32.0,82.1,35.3,1.0,0.0,1,2
139.0,10.0.0.1-10.0.0.5,35.769,222.0,20140.2,28373.7,1.0,0.0,1,2
140.0,10.0.0.1-10.0.0.5,154.5512,789.0,24485.3,31399.0,1.0,0.0,2,4
141.0,10.0.0.1-10.0.0.5,24.468,128.0,23894.5,29646.9,1.0,0.0,2,4
142.0,10.0.0.1-10.0.0.5,42.7007,143.0,37325.7,29805.7,1.0,0.0,2,4
143.0,10.0.0.1-10.0.0.5,9.4641,51.0,23196.4,31042.1,1.0,0.0,2,4
144.0,10.0.0.1-10.0.0.5,27.5555,93.0,37037.0,31271.3,1.0,0.0,2,4
145.0,10.0.0.1-10.0.0.5,80.373,303.0,33157.2,32275.9,1.0,0.0,2,4
146.0,10.0.0.1-10.0.0.5,183.4332,739.0,31027.3,32337.7,1.0,0.0,2,4
147.0,10.0.0.1-10.0.0.5,220.6945,938.0,29410.3,32240.6,1.0,0.0,2,4
148.0,10.0.0.1-10.0.0.5,92.5734,558.0,20737.8,29826.6,1.0,0.0,2,4
149.0,10.0.0.1-10.0.0.5,75.6219,304.0,31094.5,32381.1,1.0,0.0,2,4
150.0,10.0.0.1-10.0.0.5,50.86,173.0,36748.6,32173.1,1.0,0.0,2,4
151.0,10.0.0.1-10.0.0.5,100.3384,429.0,29236.1,32242.1,1.0,0.0,2,4
152.0,10.0.0.1-10.0.0.5,113.5282,534.0,26574.9,31856.0,1.0,0.0,2,4
153.0,10.0.0.1-10.0.0.5,115.6211,526.0,27476.5,32009.4,1.0,0.0,2,4
154.0,10.0.0.1-10.0.0.5,113.5282,534.0,26574.9,31856.0,1.0,0.0,2,4
155.0,10.0.0.1-10.0.0.5,113.5366,550.0,25803.8,31703.8,1.0,0.0,2,4
156.0,10.0.0.1-10.0.0.5,18.9502,124.0,19103.0,29501.4,1.0,0.0,2,4
32.0,10.0.0.2-10.0.0.6,70.5025,473.0,18631.7,25847.1,1.0,0.0,3,6
33.0,10.0.0.2-10.0.0.6,48.357,232.0,26054.4,31755.4,1.0,0.0,3,6
34.0,10.0.0.2-10.0.0.6,79.8903,376.0,26559.3,31853.1,1.0,0.0,3,6
35.0,10.0.0.2-10.0.0.6,79.8914,378.0,26419.1,31826.8,1.0,0.0,3,6
36.0,10.0.0.2-10.0.0.6,79.8924,380.0,26280.4,31800.1,1.0,0.0,3,6
37.0,10.0.0.2-10.0.0.6,79.8892,374.0,26701.0,31879.0,1.0,0.0,3,6
38.0,10.0.0.2-10.0.0.6,81.9906,382.0,26829.4,31901.9,1.0,0.0,3,6
39.0,10.0.0.2-10.0.0.6,79.8871,370.0,26988.9,31929.7,1.0,0.0,3,6
40.0,10.0.0.2-10.0.0.6,79.8882,372.0,26844.2,31904.5,1.0,0.0,3,6
41.0,10.0.0.2-10.0.0.6,79.885,366.0,27283.1,31978.7,1.0,0.0,3,6
42.0,10.0.0.2-10.0.0.6,79.8903,376.0,26559.3,31853.1,1.0,0.0,3,6
43.0,10.0.0.2-10.0.0.6,79.8914,378.0,26419.1,31826.8,1.0,0.0,3,6
44.0,10.0.0.2-10.0.0.6,81.9927,386.0,26552.1,31851.7,1.0,0.0,3,6
45.0,10.0.0.2-10.0.0.6,79.8914,378.0,26419.1,31826.8,1.0,0.0,3,6
