timestamp,10.0.0.1-10.0.0.5,10.0.0.2-10.0.0.6,10.0.0.3-10.0.0.7,10.0.0.4-10.0.0.8
0.0,98.0,0.0,98.0,0.0
1.0,94.0,0.0,84.0,0.0
2.0,84.0,0.0,90.0,0.0
3.0,88.0,0.0,92.0,0.0
4.0,86.0,0.0,90.0,0.0
5.0,90.0,0.0,92.0,0.0
6.0,82.0,0.0,80.0,0.0
7.0,98.0,0.0,90.0,0.0
8.0,86.0,0.0,80.0,0.0
9.0,92.0,0.0,104.0,0.0
10.0,80.0,0.0,82.0,0.0
11.0,92.0,0.0,94.0,0.0
12.0,82.0,0.0,88.0,0.0
13.0,94.0,0.0,98.0,0.0
14.0,92.0,0.0,88.0,0.0
15.0,84.0,0.0,88.0,0.0
16.0,92.0,0.0,96.0,0.0
17.0,82.0,0.0,82.0,0.0
18.0,102.0,0.0,100.0,0.0
19.0,86.0,0.0,82.0,0.0
20.0,98.0,0.0,98.0,0.0
21.0,88.0,0.0,90.0,0.0
22.0,124.0,0.0,128.0,0.0
24.0,90.0,0.0,74.0,0.0
25.0,478.0,444.0,306.0,0.0
26.0,424.0,358.0,270.0,0.0
27.0,466.0,372.0,290.0,0.0
28.0,462.0,374.0,276.0,0.0
29.0,474.0,380.0,280.0,0.0
30.0,474.0,372.0,278.0,0.0
31.0,457.0,384.0,286.0,0.0
32.0,463.0,376.0,276.0,0.0
33.0,496.0,394.0,284.0,0.0
34.0,476.0,378.0,272.0,0.0
35.0,462.0,382.0,294.0,0.0
36.0,472.0,376.0,290.0,0.0
37.0,464.0,360.0,274.0,0.0
38.0,464.0,388.0,284.0,0.0
39.0,472.0,374.0,276.0,0.0
40.0,468.0,368.0,286.0,0.0
41.0,464.0,386.0,278.0,0.0
42.0,484.0,376.0,272.0,0.0
43.0,474.0,384.0,286.0,0.0
44.0,462.0,384.0,272.0,0.0
45.0,350.0,380.0,284.0,0.0
46.0,141.0,126.0,134.0,0.0
47.0,462.0,374.0,276.0,0.0
48.0,476.0,368.0,288.0,0.0
49.0,478.0,370.0,272.0,0.0
50.0,480.0,384.0,290.0,0.0
51.0,474.0,376.0,294.0,0.0
52.0,468.0,382.0,276.0,0.0
53.0,474.0,380.0,282.0,0.0
54.0,484.0,376.0,308.0,0.0
55.0,0.0,52.0,0.0,0.0
57.0,1700.0,1818.0,1760.0,1636.0
58.0,1780.0,1868.0,1860.0,1890.0
59.0,1728.0,1780.0,1740.0,1754.0
60.0,1754.0,1770.0,1762.0,1712.0
61.0,1624.0,1576.0,1427.0,1422.0
62.0,1185.0,1246.0,1083.0,1134.0
63.0,998.0,1154.0,922.0,1030.0
64.0,600.0,429.0,489.0,1075.0
65.0,1261.0,1314.0,1301.0,1452.0
66.0,985.0,1021.0,1193.0,1035.0
67.0,1453.0,1382.0,1318.0,1437.0
68.0,1049.0,867.0,1008.0,1194.0
69.0,428.0,1162.0,52.0,339.0
70.0,97.0,130.0,0.0,75.0
71.0,6.0,0.0,0.0,0.0
72.0,208.0,264.0,327.0,209.0
73.0,91.0,116.0,97.0,97.0
74.0,87.0,92.0,82.0,79.0
75.0,93.0,89.0,116.0,89.0
76.0,45.0,69.0,62.0,76.0
77.0,239.0,275.0,267.0,268.0
78.0,487.0,510.0,480.0,516.0
79.0,1229.0,1123.0,1219.0,1206.0
80.0,1277.0,1412.0,1246.0,1149.0
81.0,1167.0,1221.0,1205.0,1070.0
82.0,1503.0,1304.0,1617.0,1520.0
83.0,1711.0,1693.0,1715.0,1730.0
84.0,1523.0,1434.0,1551.0,1543.0
85.0,1569.0,1639.0,1573.0,1721.0
86.0,1294.0,1405.0,1336.0,1274.0
87.0,104.0,43.0,95.0,131.0
109.0,894.0,0.0,200.0,0.0
110.0,794.0,0.0,1356.0,0.0
111.0,662.0,0.0,630.0,0.0
112.0,762.0,0.0,727.0,0.0
113.0,774.0,0.0,762.0,0.0
114.0,864.0,0.0,689.0,0.0
115.0,834.0,0.0,774.0,0.0
116.0,778.0,0.0,754.0,0.0
117.0,90.0,0.0,230.0,0.0
