timestamp,10.0.0.1-10.0.0.5,10.0.0.2-10.0.0.6,10.0.0.3-10.0.0.7,10.0.0.4-10.0.0.8
0.0,4.2449,0.0,21.076,0.0
1.0,18.9314,0.0,18.9293,0.0
2.0,21.0212,0.0,21.0201,0.0
3.0,18.9208,0.0,18.9208,0.0
4.0,21.0212,0.0,21.0233,0.0
5.0,18.9208,0.0,21.0212,0.0
6.0,21.0222,0.0,18.9198,0.0
7.0,21.0222,0.0,21.0212,0.0
8.0,18.9219,0.0,18.9166,0.0
9.0,21.0243,0.0,21.0201,0.0
10.0,18.9187,0.0,18.9187,0.0
11.0,21.0212,0.0,21.0212,0.0
12.0,18.9177,0.0,18.9166,0.0
13.0,21.0222,0.0,21.0233,0.0
14.0,18.9198,0.0,18.9187,0.0
15.0,21.0233,0.0,21.019,0.0
16.0,18.9187,0.0,18.9198,0.0
17.0,21.0201,0.0,21.0212,0.0
18.0,18.9198,0.0,21.0201,0.0
19.0,21.0233,0.0,18.9198,0.0
20.0,21.0222,0.0,21.0222,0.0
21.0,18.9187,0.0,18.9187,0.0
22.0,21.019,0.0,21.019,0.0
23.0,18.9208,0.0,18.9208,0.0
24.0,21.0222,0.0,21.0233,0.0
25.0,18.9177,0.0,18.9208,0.0
26.0,21.0222,0.0,21.0212,0.0
27.0,18.9187,0.0,18.9156,0.0
28.0,21.0201,0.0,21.0212,0.0
29.0,18.9198,0.0,18.9187,0.0
30.0,18.946,0.0,2.1286,0.0
32.0,48.4108,70.5025,57.8483,0.0
33.0,60.9674,48.357,36.7915,0.0
34.0,100.9104,79.8903,60.9758,0.0
35.0,100.9136,79.8914,58.866,0.0
36.0,100.9146,79.8924,60.9716,0.0
37.0,98.8016,79.8892,58.8639,0.0
38.0,100.9115,81.9906,60.9933,0.0
39.0,100.9083,79.8871,60.987,0.0
40.0,98.8122,79.8882,58.867,0.0
41.0,100.9178,79.885,60.9716,0.0
42.0,100.9167,79.8903,60.9748,0.0
43.0,98.8122,79.8914,58.8702,0.0
44.0,100.9062,81.9927,60.9684,0.0
45.0,100.9125,79.8914,58.867,0.0
46.0,98.8101,79.884,60.9695,0.0
47.0,100.9104,79.8945,60.9726,0.0
48.0,100.9104,79.8935,58.867,0.0
49.0,98.8154,79.8945,60.9705,0.0
50.0,100.9136,79.8871,58.866,0.0
51.0,100.9167,81.9906,60.9684,0.0
52.0,98.8122,79.8871,60.9716,0.0
53.0,100.9146,79.8903,58.867,0.0
54.0,100.9157,79.8903,60.9695,0.0
55.0,100.9115,79.8871,58.866,0.0
56.0,98.8206,79.8914,60.9716,0.0
57.0,100.9136,79.8914,60.9758,0.0
58.0,100.9115,81.9948,58.8713,0.0
