timestamp,10.0.0.1-10.0.0.5,10.0.0.2-10.0.0.6,10.0.0.3-10.0.0.7,10.0.0.4-10.0.0.8
0.0,94.0,0.0,98.0,0.0
1.0,100.0,0.0,100.0,0.0
2.0,84.0,0.0,90.0,0.0
3.0,94.0,0.0,98.0,0.0
4.0,94.0,0.0,96.0,0.0
5.0,94.0,0.0,100.0,0.0
6.0,82.0,0.0,86.0,0.0
7.0,90.0,0.0,98.0,0.0
8.0,82.0,0.0,88.0,0.0
9.0,86.0,0.0,96.0,0.0
10.0,82.0,0.0,88.0,0.0
11.0,92.0,0.0,96.0,0.0
12.0,82.0,0.0,86.0,0.0
13.0,88.0,0.0,96.0,0.0
14.0,98.0,0.0,96.0,0.0
15.0,82.0,0.0,88.0,0.0
16.0,88.0,0.0,100.0,0.0
17.0,88.0,0.0,86.0,0.0
18.0,96.0,0.0,98.0,0.0
19.0,86.0,0.0,84.0,0.0
20.0,86.0,0.0,90.0,0.0
21.0,88.0,0.0,86.0,0.0
22.0,94.0,0.0,90.0,0.0
23.0,76.0,0.0,86.0,0.0
24.0,96.0,0.0,94.0,0.0
25.0,84.0,0.0,86.0,0.0
26.0,128.0,0.0,96.0,0.0
27.0,0.0,0.0,32.0,0.0
28.0,114.0,0.0,0.0,0.0
29.0,460.0,232.0,198.0,0.0
30.0,468.0,382.0,290.0,0.0
31.0,476.0,400.0,288.0,0.0
32.0,490.0,384.0,282.0,0.0
33.0,472.0,384.0,284.0,0.0
34.0,482.0,380.0,268.0,0.0
35.0,474.0,380.0,276.0,0.0
36.0,472.0,382.0,290.0,0.0
37.0,480.0,392.0,274.0,0.0
38.0,472.0,392.0,282.0,0.0
39.0,466.0,384.0,270.0,0.0
40.0,480.0,384.0,286.0,0.0
41.0,482.0,378.0,284.0,0.0
42.0,464.0,388.0,272.0,0.0
43.0,474.0,392.0,314.0,0.0
44.0,480.0,394.0,348.0,0.0
45.0,476.0,374.0,308.0,0.0
46.0,468.0,382.0,280.0,0.0
