timestamp,link_id,utilization,throughput_mbps,rtt_ms,loss_pct,growth_rate,tx_mbps,rx_mbps,tx_pkts,rx_pkts,tx_errors,rx_errors,dpid,port_no,run_id
1783207212.2914317,dp5:p2,0.0,0.0,20.881,25.0,0.004164,0.0,0.0,18,3,0,0,5,2,20260704_201941
1783207212.2914317,dp5:p3,0.0,0.0,20.881,25.0,0.007605,0.0,0.0,1253,73614,0,0,5,3,20260704_201941
1783207214.0130823,dp2:p1,0.0,0.0,25.24,25.0,-6.61218,0.0,0.0,75415,5116,0,0,2,1,20260704_201941
1783207214.0130823,dp2:p2,0.0,0.0002,25.24,25.0,-6.612174,0.0002,0.0,7207,5131,0,0,2,2,20260704_201941
1783207214.0130823,dp2:p3,0.0,0.0,25.24,25.0,0.0,0.0,0.0,1252,73618,0,0,2,3,20260704_201941
1783207215.0152287,dp2:p1,0.0,0.0,25.24,25.0,-5.75804,0.0,0.0,75415,5116,0,0,2,1,20260704_201941
1783207215.0152287,dp2:p2,0.0,0.0,25.24,25.0,-5.758038,0.0,0.0,7207,5131,0,0,2,2,20260704_201941
1783207215.0152287,dp2:p3,0.0,0.0,25.24,25.0,0.0,0.0,0.0,1252,73618,0,0,2,3,20260704_201941
1783207216.0172675,dp6:p1,0.0,0.0,18.719,25.0,0.0,0.0,0.0,2414,1424,0,0,6,1,20260704_201941
1783207216.0172675,dp6:p2,0.0,0.0,18.719,25.0,0.0,0.0,0.0,1423,2407,0,0,6,2,20260704_201941
1783207216.0172675,dp6:p3,0.0,0.0,18.719,25.0,-4e-06,0.0,0.0,20,6,0,0,6,3,20260704_201941
1783207217.0192215,dp6:p1,0.0,0.0,16.312,25.0,-1e-06,0.0,0.0,2414,1424,0,0,6,1,20260704_201941
1783207217.0192215,dp6:p2,0.0,0.0,16.312,25.0,-0.0,0.0,0.0,1423,2407,0,0,6,2,20260704_201941
1783207217.0192215,dp6:p3,0.0,0.0,16.312,25.0,-4e-06,0.0,0.0,20,6,0,0,6,3,20260704_201941
1783207218.0210004,dp7:p1,0.0,0.0,20.304,25.0,-1.436696,0.0,0.0,6513,77811,0,0,7,1,20260704_201941
1783207218.0210004,dp7:p2,0.0,0.0,20.304,25.0,-0.622743,0.0,0.0,71515,19,0,0,7,2,20260704_201941
1783207218.0210004,dp7:p3,0.0,0.0,20.304,25.0,-0.814146,0.0,0.0,6315,6493,0,0,7,3,20260704_201941
1783207219.0227978,dp6:p1,0.0,0.0,20.304,25.0,-1e-06,0.0,0.0,2414,1424,0,0,6,1,20260704_201941
1783207219.0227978,dp6:p2,0.0,0.0,20.304,25.0,-1e-06,0.0,0.0,1423,2407,0,0,6,2,20260704_201941
1783207219.0227978,dp6:p3,0.0,0.0,20.304,25.0,-4e-06,0.0,0.0,20,6,0,0,6,3,20260704_201941
1783207220.0237167,dp7:p1,0.0,0.0,83.191,25.0,-4.4245,0.0,0.0,6513,77811,0,0,7,1,20260704_201941
1783207220.0237167,dp7:p2,0.0,0.0,83.191,25.0,-1.870184,0.0,0.0,71515,19,0,0,7,2,20260704_201941
1783207220.0237167,dp7:p3,0.0,0.0,83.191,25.0,-2.554649,0.0,0.0,6315,6493,0,0,7,3,20260704_201941
1783207221.0323052,dp7:p1,0.0,0.0,87.197,25.0,-4.852103,0.0,0.0,6513,77811,0,0,7,1,20260704_201941
1783207221.0323052,dp7:p2,0.0,0.0,87.197,25.0,-2.012069,0.0,0.0,71515,19,0,0,7,2,20260704_201941
1783207221.0323052,dp7:p3,0.0,0.0,87.197,25.0,-2.840035,0.0,0.0,6315,6493,0,0,7,3,20260704_201941
1783207222.6693494,dp5:p1,0.1064,1.0635,87.197,25.0,0.01196,1.0635,0.0137,73647,1278,0,0,5,1,20260704_201941
1783207222.6693494,dp5:p2,0.0001,0.0,87.197,25.0,0.001892,0.0,0.0007,18,5,0,0,5,2,20260704_201941
1783207222.6693494,dp5:p3,0.1075,0.0137,87.197,25.0,0.007827,0.0137,1.0753,1279,73644,0,0,5,3,20260704_201941
1783207223.6705656,dp5:p1,22.5708,225.7083,81.38,25.0,0.593994,225.7083,123.3236,96261,18465,0,0,5,1,20260704_201941
1783207223.6705656,dp5:p2,12.3289,123.289,81.38,25.0,0.323079,123.289,22.632,17098,197,0,0,5,2,20260704_201941
1783207223.6705656,dp5:p3,20.3112,0.0356,81.38,25.0,0.534808,0.0356,203.1117,1391,96065,0,0,5,3,20260704_201941
1783207224.6729062,dp6:p1,39.0328,390.3283,81.38,25.0,2.710614,390.3283,142.7709,52342,32226,0,0,6,1,20260704_201941
1783207224.6729062,dp6:p2,39.0328,0.0059,81.38,25.0,2.710616,0.0059,390.3283,1442,52325,0,0,6,2,20260704_201941
1783207224.6729062,dp6:p3,14.2765,142.7651,81.38,25.0,0.991424,142.7651,0.0,30808,16,0,0,6,3,20260704_201941
1783207225.6742635,dp6:p1,14.1938,0.0,80.895,25.0,3.020194,0.0,141.9378,52342,44150,0,0,6,1,20260704_201941
1783207225.6742635,dp6:p2,0.0,0.0,80.895,25.0,2.082163,0.0,0.0,1442,52325,0,0,6,2,20260704_201941
1783207225.6742635,dp6:p3,14.1938,141.9383,80.895,25.0,1.699599,141.9383,0.0,42733,16,0,0,6,3,20260704_201941
1783207226.6816006,dp6:p1,14.2108,0.0,15.265,25.0,2.4425,0.0,142.1082,52342,56087,0,0,6,1,20260704_201941
1783207226.6816006,dp6:p2,0.0,0.0,15.265,25.0,1.080847,0.0,0.0,1442,52325,0,0,6,2,20260704_201941
1783207226.6816006,dp6:p3,14.2108,142.1082,15.265,25.0,1.756982,142.1082,0.0,54670,16,0,0,6,3,20260704_201941
1783207227.682105,dp6:p1,14.1057,0.0009,15.265,25.0,1.721812,0.0009,141.0572,52344,68034,0,0,6,1,20260704_201941
1783207227.682105,dp6:p2,0.0,0.0,15.265,25.0,-0.062661,0.0,0.0,1442,52325,0,0,6,2,20260704_201941
1783207227.682105,dp6:p3,14.1057,141.0572,15.265,25.0,1.761555,141.0572,0.0003,66617,17,0,0,6,3,20260704_201941
1783207228.6829064,dp4:p1,6.605,0.0427,15.149,25.0,-2.1322,0.0427,66.0501,5805,8481,0,0,4,1,20260704_201941
1783207228.6829064,dp4:p2,0.0,0.0,15.149,25.0,-1.106732,0.0,0.0,3017,2985,0,0,4,2,20260704_201941
1783207228.6829064,dp4:p3,6.605,66.0501,15.149,25.0,-1.023108,66.0501,0.0427,5488,2818,0,0,4,3,20260704_201941
1783207229.6835678,dp7:p1,22.2655,142.6672,10.665,25.0,-1.29831,142.6672,222.6552,98184,183632,0,0,7,1,20260704_201941
1783207229.6835678,dp7:p2,14.2596,0.0,10.665,25.0,-0.252888,0.0,142.5959,71536,90529,0,0,7,2,20260704_201941
1783207229.6835678,dp7:p3,22.2667,222.6671,10.665,25.0,-0.40475,222.6671,0.0713,112123,7653,0,0,7,3,20260704_201941
1783207230.6937108,dp1:p1,22.2978,0.0726,10.665,25.0,0.704507,0.0726,222.9778,41985,195064,0,0,1,1,20260704_201941
1783207230.6937108,dp1:p2,22.299,222.9896,10.665,25.0,0.704544,222.9896,0.0726,195065,41984,0,0,1,2,20260704_201941
1783207231.6952434,dp6:p1,13.9435,0.0,10.621,25.0,-2.24361,0.0,139.4347,52344,115684,0,0,6,1,20260704_201941
1783207231.6952434,dp6:p2,0.0001,0.0006,10.621,25.0,-3.464158,0.0006,0.0,1443,52325,0,0,6,2,20260704_201941
1783207231.6952434,dp6:p3,13.9423,139.4229,10.621,25.0,-0.046665,139.4229,0.0,114266,17,0,0,6,3,20260704_201941
1783207232.6959078,dp5:p1,29.3712,293.7124,10.542,25.0,1.049121,293.7124,0.1167,223033,39395,0,0,5,1,20260704_201941
1783207232.6959078,dp5:p2,6.1699,0.0652,10.542,25.0,0.291853,0.0652,61.6987,37136,2084,0,0,5,2,20260704_201941
1783207232.6959078,dp5:p3,23.2014,0.0515,10.542,25.0,0.85234,0.0515,232.0138,2284,220947,0,0,5,3,20260704_201941
1783207233.696787,dp6:p1,14.2214,0.0,10.542,25.0,-0.009334,0.0,142.2142,52344,139733,0,0,6,1,20260704_201941
1783207233.696787,dp6:p2,0.0,0.0,10.542,25.0,3e-06,0.0,0.0,1443,52325,0,0,6,2,20260704_201941
1783207233.696787,dp6:p3,14.2131,142.1307,10.542,25.0,-0.010215,142.1307,0.0,138315,17,0,0,6,3,20260704_201941
1783207234.6978476,dp6:p1,14.2125,0.0,13.278,25.0,0.003104,0.0,142.1254,52344,151666,0,0,6,1,20260704_201941
1783207234.6978476,dp6:p2,0.0,0.0,13.278,25.0,1e-06,0.0,0.0,1443,52325,0,0,6,2,20260704_201941
1783207234.6978476,dp6:p3,14.2137,142.1373,13.278,25.0,0.002715,142.1373,0.0,150249,17,0,0,6,3,20260704_201941
1783207235.698195,dp1:p1,22.227,0.0764,13.515,25.0,0.642269,0.0764,222.2696,42670,264247,0,0,1,1,20260704_201941
1783207235.698195,dp1:p2,22.227,222.2696,13.515,25.0,0.642282,222.2696,0.0764,264247,42670,0,0,1,2,20260704_201941
1783207236.700399,dp2:p1,22.2748,222.7479,13.515,25.0,0.291081,222.7479,0.0743,278047,42811,0,0,2,1,20260704_201941
1783207236.700399,dp2:p2,6.5987,65.9873,13.515,25.0,-0.342236,65.9873,0.0437,9993,6507,0,0,2,2,20260704_201941
1783207236.700399,dp2:p3,28.8735,0.118,13.515,25.0,1.166497,0.118,288.7351,40317,279025,0,0,2,3,20260704_201941
1783207237.7012775,dp3:p1,22.2481,0.0702,11.091,25.0,0.0,0.0702,222.4808,42944,291872,0,0,3,1,20260704_201941
1783207237.7012775,dp3:p2,14.2266,142.2664,11.091,25.0,0.0,142.2664,0.0,187436,52344,0,0,3,2,20260704_201941
1783207237.7012775,dp3:p3,22.2481,222.4808,11.091,25.0,0.0,222.4808,142.3723,294265,194787,0,0,3,3,20260704_201941
1783207238.702389,dp3:p1,22.285,0.072,11.523,25.0,0.036875,0.072,222.85,43081,305719,0,0,3,1,20260704_201941
1783207238.702389,dp3:p2,14.1722,141.7221,11.523,25.0,-0.054372,141.7221,0.0,199381,52344,0,0,3,2,20260704_201941
1783207238.702389,dp3:p3,22.285,222.85,11.523,25.0,0.036875,222.85,141.7585,308112,206866,0,0,3,3,20260704_201941
1783207239.7030675,dp6:p1,14.2372,0.0,11.523,25.0,0.016355,0.0,142.3723,52344,211293,0,0,6,1,20260704_201941
1783207239.7030675,dp6:p2,0.0,0.0,11.523,25.0,-1e-06,0.0,0.0,1443,52325,0,0,6,2,20260704_201941
1783207239.7030675,dp6:p3,14.2372,142.3723,11.523,25.0,0.016379,142.3723,0.0,209875,17,0,0,6,3,20260704_201941
1783207240.7033944,dp6:p1,14.2169,0.0,19.405,25.0,0.020754,0.0,142.1687,52344,223216,0,0,6,1,20260704_201941
1783207240.7033944,dp6:p2,0.0,0.0,19.405,25.0,-4e-06,0.0,0.0,1443,52325,0,0,6,2,20260704_201941
1783207240.7033944,dp6:p3,14.2169,142.1687,19.405,25.0,0.021139,142.1687,0.0,221798,17,0,0,6,3,20260704_201941
1783207241.7044783,dp6:p1,14.177,0.0,23.485,25.0,-0.002181,0.0,141.7703,52344,235154,0,0,6,1,20260704_201941
1783207241.7044783,dp6:p2,0.0,0.0,23.485,25.0,0.0,0.0,0.0,1443,52325,0,0,6,2,20260704_201941
1783207241.7044783,dp6:p3,14.1782,141.7822,23.485,25.0,-0.001487,141.7822,0.0,233737,17,0,0,6,3,20260704_201941
1783207242.7056563,dp2:p1,22.1654,221.6541,23.485,25.0,0.341161,221.6541,0.0559,360921,43596,0,0,2,1,20260704_201941
1783207242.7056563,dp2:p2,6.6017,66.017,23.485,25.0,-0.218278,66.017,0.0465,11129,7046,0,0,2,2,20260704_201941
1783207242.7056563,dp2:p3,28.7659,0.1024,23.485,25.0,1.032534,0.1024,287.6592,41641,363035,0,0,2,3,20260704_201941
1783207243.707806,dp2:p1,22.3512,223.5122,15.029,25.0,0.811328,223.5122,0.0458,374795,43683,0,0,2,1,20260704_201941
1783207243.707806,dp2:p2,6.5953,65.9532,15.029,25.0,0.24045,65.9532,0.0405,11318,7123,0,0,2,2,20260704_201941
1783207243.707806,dp2:p3,28.9465,0.0863,15.029,25.0,1.051762,0.0863,289.4653,41805,377098,0,0,2,3,20260704_201941
1783207245.488457,dp4:p1,6.6066,0.0481,12.192,25.0,-1.257801,0.0481,66.0661,7214,11508,0,0,4,1,20260704_201941
1783207245.488457,dp4:p2,0.0,0.0,12.192,25.0,-0.65289,0.0,0.0,3018,2985,0,0,4,2,20260704_201941
1783207245.488457,dp4:p3,6.6066,66.0661,12.192,25.0,-0.603519,66.0661,0.0481,8515,4227,0,0,4,3,20260704_201941
1783207246.4891984,dp5:p1,16.3083,163.0834,12.192,25.0,0.564829,163.0834,0.0553,405127,42158,0,0,5,1,20260704_201941
1783207246.4891984,dp5:p2,3.4224,0.0313,12.192,25.0,0.073754,0.0313,34.2243,38755,4332,0,0,5,2,20260704_201941
1783207246.4891984,dp5:p3,12.8859,0.024,12.192,25.0,0.431395,0.024,128.859,3428,400793,0,0,5,3,20260704_201941
1783207247.4913788,dp4:p1,6.5502,0.0482,19.178,25.0,-1.11301,0.0482,65.5016,7387,11887,0,0,4,1,20260704_201941
1783207247.4913788,dp4:p2,0.0,0.0,19.178,25.0,-0.577318,0.0,0.0,3018,2985,0,0,4,2,20260704_201941
1783207247.4913788,dp4:p3,6.5502,65.5016,19.178,25.0,-0.534461,65.5016,0.0482,8894,4400,0,0,4,3,20260704_201941
1783207248.492968,dp5:p1,28.6717,286.7174,19.178,25.0,0.447969,286.7174,0.0861,433156,42504,0,0,5,1,20260704_201941
1783207248.492968,dp5:p2,5.9752,0.0438,19.178,25.0,-0.047488,0.0438,59.7524,38929,4678,0,0,5,2,20260704_201941
1783207248.492968,dp5:p3,22.6941,0.0423,19.178,25.0,0.308411,0.0423,226.9412,3600,428476,0,0,5,3,20260704_201941
1783207249.4938886,dp3:p1,22.3958,0.0486,19.178,25.0,0.011599,0.0486,223.9584,44130,443959,0,0,3,1,20260704_201941
1783207249.4938886,dp3:p2,14.2329,142.3287,19.178,25.0,0.002625,142.3287,0.0,318664,52344,0,0,3,2,20260704_201941
1783207249.4938886,dp3:p3,22.3958,223.9584,19.178,25.0,0.011599,223.9584,142.3773,446352,327203,0,0,3,3,20260704_201941
1783207250.4943225,dp5:p1,28.8303,288.3031,15.016,25.0,0.041274,288.3031,0.0911,461148,42860,0,0,5,1,20260704_201941
1783207250.4943225,dp5:p2,5.9949,0.0418,15.016,25.0,-0.226254,0.0418,59.9492,39100,5024,0,0,5,2,20260704_201941
1783207250.4943225,dp5:p3,22.8366,0.0494,15.016,25.0,-0.041735,0.0494,228.3659,3785,456123,0,0,5,3,20260704_201941
1783207251.4961689,dp7:p1,22.3472,141.7972,15.016,25.0,0.730808,141.7972,223.4717,351175,473961,0,0,7,1,20260704_201941
1783207251.4961689,dp7:p2,14.1789,0.0,15.016,25.0,0.463967,0.0,141.7891,71536,341060,0,0,7,2,20260704_201941
1783207251.4961689,dp7:p3,22.3472,223.4717,15.016,25.0,0.73081,223.4717,0.0438,402450,10116,0,0,7,3,20260704_201941
1783207252.498331,dp3:p1,22.3237,0.0498,15.016,25.0,0.006537,0.0498,223.237,44386,485374,0,0,3,1,20260704_201941
1783207252.498331,dp3:p2,14.2157,142.1567,15.016,25.0,0.001569,142.1567,0.0,354403,52344,0,0,3,2,20260704_201941
1783207252.498331,dp3:p3,22.3249,223.2489,15.016,25.0,0.006593,223.2489,142.2065,487768,363198,0,0,3,3,20260704_201941
1783207253.4997602,dp5:p1,28.8238,288.2383,17.045,25.0,-0.037419,288.2383,0.1013,503216,43392,0,0,5,1,20260704_201941
1783207253.4997602,dp5:p2,5.9741,0.0592,17.045,25.0,-0.011475,0.0592,59.741,39389,5548,0,0,5,2,20260704_201941
1783207253.4997602,dp5:p3,22.8521,0.0427,17.045,25.0,-0.025879,0.0427,228.5211,4029,497669,0,0,5,3,20260704_201941
1783207254.5006714,dp6:p1,5.2258,0.0058,17.045,25.0,-0.508747,0.0058,52.258,52350,370762,0,0,6,1,20260704_201941
1783207254.5006714,dp6:p2,0.0,0.0,17.045,25.0,0.0,0.0,0.0,1443,52325,0,0,6,2,20260704_201941
1783207254.5006714,dp6:p3,5.2258,52.258,17.045,25.0,-0.508792,52.258,0.0058,369345,23,0,0,6,3,20260704_201941
1783207255.5012953,dp6:p1,0.0,0.0,17.045,25.0,-0.813763,0.0,0.0,52350,370762,0,0,6,1,20260704_201941
1783207255.5012953,dp6:p2,0.0,0.0,17.045,25.0,0.0,0.0,0.0,1443,52325,0,0,6,2,20260704_201941
1783207255.5012953,dp6:p3,0.0,0.0,17.045,25.0,-0.813785,0.0,0.0,369345,23,0,0,6,3,20260704_201941
1783207256.5025504,dp2:p1,3.6727,36.7269,23.487,25.0,0.222822,36.7269,0.0269,503993,44695,0,0,2,1,20260704_201941
1783207256.5025504,dp2:p2,0.0,0.0,23.487,25.0,0.045295,0.0,0.0,13280,7993,0,0,2,2,20260704_201941
1783207256.5025504,dp2:p3,3.6727,0.0269,23.487,25.0,0.268112,0.0269,36.7269,43686,508258,0,0,2,3,20260704_201941
1783207257.5032575,dp7:p1,0.0,0.0,23.487,25.0,0.170246,0.0,0.0,379865,506392,0,0,7,1,20260704_201941
1783207257.5032575,dp7:p2,0.0,0.0,23.487,25.0,0.107339,0.0,0.0,71542,369345,0,0,7,2,20260704_201941
1783207257.5032575,dp7:p3,0.0,0.0,23.487,25.0,0.17024,0.0,0.0,434875,10518,0,0,7,3,20260704_201941
1783207258.5041206,dp1:p1,0.0,0.0,23.487,25.0,0.062298,0.0,0.0,44695,503993,0,0,1,1,20260704_201941
1783207258.5041206,dp1:p2,0.0,0.0,23.487,25.0,0.062298,0.0,0.0,503993,44694,0,0,1,2,20260704_201941
1783207259.5050197,dp7:p1,0.0,0.0003,17.135,25.0,-0.119119,0.0003,0.0003,379866,506393,0,0,7,1,20260704_201941
1783207259.5050197,dp7:p2,0.0,0.0003,17.135,25.0,-0.077128,0.0003,0.0003,71543,369346,0,0,7,2,20260704_201941
1783207259.5050197,dp7:p3,0.0001,0.0006,17.135,25.0,-0.119132,0.0006,0.0,434876,10518,0,0,7,3,20260704_201941
1783207260.5062146,dp2:p1,0.0,0.0,17.135,25.0,-1.081063,0.0,0.0,503993,44695,0,0,2,1,20260704_201941
1783207260.5062146,dp2:p2,0.0,0.0,17.135,25.0,-0.343342,0.0,0.0,13280,7994,0,0,2,2,20260704_201941
1783207260.5062146,dp2:p3,0.0,0.0,17.135,25.0,-1.424389,0.0,0.0,43687,508259,0,0,2,3,20260704_201941
1783207261.5075238,dp5:p1,0.0,0.0,17.135,25.0,-1.458113,0.0,0.0,508259,43687,0,0,5,1,20260704_201941
1783207261.5075238,dp5:p2,0.0,0.0,17.135,25.0,-0.305021,0.0,0.0,39580,6008,0,0,5,2,20260704_201941
1783207261.5075238,dp5:p3,0.0,0.0,17.135,25.0,-1.15302,0.0,0.0,4133,502248,0,0,5,3,20260704_201941
1783207262.5085545,dp5:p1,0.4205,4.2047,13.199,25.0,-2.345021,4.2047,0.0184,508297,43723,0,0,5,1,20260704_201941
1783207262.5085545,dp5:p2,0.0002,0.0023,13.199,25.0,-0.491811,0.0023,0.0008,39586,6010,0,0,5,2,20260704_201941
1783207262.5085545,dp5:p3,0.4204,0.0179,13.199,25.0,-1.853166,0.0179,4.204,4168,502284,0,0,5,3,20260704_201941
1783207263.5098248,dp5:p1,0.4199,4.1989,13.199,25.0,-2.585506,4.1989,0.0071,508310,43736,0,0,5,1,20260704_201941
1783207263.5098248,dp5:p2,0.0,0.0,13.199,25.0,-0.542855,0.0,0.0,39586,6010,0,0,5,2,20260704_201941
1783207263.5098248,dp5:p3,0.4199,0.0071,13.199,25.0,-2.042795,0.0071,4.1989,4181,502297,0,0,5,3,20260704_201941
1783207264.5106091,dp1:p1,0.2118,0.0229,13.199,25.0,-0.064969,0.0229,2.1182,44854,504159,0,0,1,1,20260704_201941
1783207264.5106091,dp1:p2,0.2118,2.1182,13.199,25.0,-0.064972,2.1182,0.0229,504159,44853,0,0,1,2,20260704_201941
1783207265.5117364,dp7:p1,0.0,0.0,16.925,25.0,-0.707656,0.0,0.0,380001,506528,0,0,7,1,20260704_201941
1783207265.5117364,dp7:p2,0.0,0.0,16.925,25.0,-0.45299,0.0,0.0,71551,369349,0,0,7,2,20260704_201941
1783207265.5117364,dp7:p3,0.0,0.0,16.925,25.0,-0.707692,0.0,0.0,435012,10652,0,0,7,3,20260704_201941
1783207266.5130105,dp6:p1,0.0,0.0,16.925,25.0,-0.618897,0.0,0.0,52539,370961,0,0,6,1,20260704_201941
1783207266.5130105,dp6:p2,0.0,0.0,16.925,25.0,0.0,0.0,0.0,1581,52458,0,0,6,2,20260704_201941
1783207266.5130105,dp6:p3,0.0,0.0,16.925,25.0,-0.618923,0.0,0.0,369410,78,0,0,6,3,20260704_201941
1783207267.5140483,dp2:p1,0.0001,0.001,16.925,25.0,-1.033751,0.001,0.001,504162,44857,0,0,2,1,20260704_201941
1783207267.5140483,dp2:p2,0.0001,0.0013,16.925,25.0,-0.311947,0.0013,0.0013,13394,8103,0,0,2,2,20260704_201941
1783207267.5140483,dp2:p3,0.0001,0.001,16.925,25.0,-1.345673,0.001,0.001,43749,508326,0,0,2,3,20260704_201941
1783207268.5147343,dp7:p1,0.0,0.0,16.921,25.0,-1.116167,0.0,0.0,380004,506532,0,0,7,1,20260704_201941
1783207268.5147343,dp7:p2,0.0,0.0,16.921,25.0,-0.70819,0.0,0.0,71554,369352,0,0,7,2,20260704_201941
1783207268.5147343,dp7:p3,0.0,0.0,16.921,25.0,-1.116167,0.0,0.0,435014,10654,0,0,7,3,20260704_201941
1783207269.5153537,dp6:p1,0.0,0.0,16.921,25.0,-0.492784,0.0,0.0,52541,370963,0,0,6,1,20260704_201941
1783207269.5153537,dp6:p2,0.0,0.0,16.921,25.0,0.0,0.0,0.0,1582,52458,0,0,6,2,20260704_201941
1783207269.5153537,dp6:p3,0.0,0.0,16.921,25.0,-0.492822,0.0,0.0,369412,80,0,0,6,3,20260704_201941
1783207270.5160704,dp6:p1,8.3036,81.9792,16.921,25.0,0.057718,81.9792,83.0363,52949,371388,0,0,6,1,20260704_201941
