timestamp,link_id,utilization,throughput_mbps,rtt_ms,loss_pct,growth_rate,tx_mbps,rx_mbps,tx_pkts,rx_pkts,tx_errors,rx_errors,dpid,port_no,run_id
1783210378.3818073,dp6:p1,0.0,0.0,18.579,25.0,0.101989,0.0,0.0,10,16,0,0,6,1,20260704_211232
1783210378.3818073,dp6:p2,0.0,0.0,18.579,25.0,0.068146,0.0,0.0,15,2,0,0,6,2,20260704_211232
1783210378.3818073,dp6:p3,0.0,0.0,18.579,25.0,0.056536,0.0,0.0,17,5,0,0,6,3,20260704_211232
1783210379.3821993,dp7:p1,3.5077,35.0768,18.579,25.0,0.291489,35.0768,0.0006,20979,31,0,0,7,1,20260704_211232
1783210379.3821993,dp7:p2,3.5077,0.0,18.579,25.0,0.291489,0.0,35.0768,29,20972,0,0,7,2,20260704_211232
1783210379.3821993,dp7:p3,0.0,0.0,18.579,25.0,0.0,0.0,0.0,17,7,0,0,7,3,20260704_211232
1783210380.3830726,dp5:p1,5.7744,57.7442,30.572,25.0,0.000345,57.7442,54.6006,1901,1906,0,0,5,1,20260704_211232
1783210380.3830726,dp5:p2,0.0,0.0,30.572,25.0,-7e-06,0.0,0.0,19,9,0,0,5,2,20260704_211232
1783210380.3830726,dp5:p3,5.7744,54.6012,30.572,25.0,0.000345,54.6012,57.7442,1909,1896,0,0,5,3,20260704_211232
1783210381.3841522,dp6:p1,0.0,0.0,30.572,25.0,0.080716,0.0,0.0,10,17,0,0,6,1,20260704_211232
1783210381.3841522,dp6:p2,0.0001,0.0006,30.572,25.0,0.053934,0.0006,0.0,16,2,0,0,6,2,20260704_211232
1783210381.3841522,dp6:p3,0.0001,0.0006,30.572,25.0,0.044746,0.0006,0.0,18,5,0,0,6,3,20260704_211232
1783210382.385539,dp2:p1,3.5054,0.0,30.572,25.0,-0.000663,0.0,35.0543,28,29818,0,0,2,1,20260704_211232
1783210382.385539,dp2:p2,9.3778,93.7784,30.572,25.0,0.019401,93.7784,54.5329,32168,2366,0,0,2,2,20260704_211232
1783210382.385539,dp2:p3,5.8724,54.5323,30.572,25.0,0.020038,54.5323,58.7241,2363,2368,0,0,2,3,20260704_211232
1783210383.386426,dp6:p1,0.0,0.0,14.454,25.0,0.069927,0.0,0.0,11,17,0,0,6,1,20260704_211232
1783210383.386426,dp6:p2,0.0,0.0,14.454,25.0,0.046724,0.0,0.0,16,2,0,0,6,2,20260704_211232
1783210383.386426,dp6:p3,0.0,0.0,14.454,25.0,0.038764,0.0,0.0,18,5,0,0,6,3,20260704_211232
1783210384.3877711,dp7:p1,3.5036,35.0363,14.454,25.0,0.034004,35.0363,0.0,35712,31,0,0,7,1,20260704_211232
1783210384.3877711,dp7:p2,3.5036,0.0,14.454,25.0,0.034004,0.0,35.0363,30,35704,0,0,7,2,20260704_211232
1783210384.3877711,dp7:p3,0.0,0.0,14.454,25.0,0.0,0.0,0.0,18,7,0,0,7,3,20260704_211232
1783210385.3883622,dp2:p1,3.509,0.0,14.454,25.0,-3.8e-05,0.0,35.0901,28,38657,0,0,2,1,20260704_211232
1783210385.3883622,dp2:p2,9.2824,92.8241,14.454,25.0,0.002166,92.8241,54.5901,41710,3058,0,0,2,2,20260704_211232
1783210385.3883622,dp2:p3,5.7734,54.5901,14.454,25.0,0.002186,54.5901,57.734,3055,3071,0,0,2,3,20260704_211232
1783210386.389435,dp5:p1,5.879,58.7901,10.888,25.0,0.007169,58.7901,53.5486,3301,3279,0,0,5,1,20260704_211232
1783210386.389435,dp5:p2,0.0,0.0,10.888,25.0,-4e-06,0.0,0.0,20,9,0,0,5,2,20260704_211232
1783210386.389435,dp5:p3,5.879,53.5486,10.888,25.0,0.007169,53.5486,58.7901,3281,3295,0,0,5,3,20260704_211232
1783210387.3902156,dp6:p1,0.0,0.0,10.888,25.0,-7e-06,0.0,0.0,11,17,0,0,6,1,20260704_211232
1783210387.3902156,dp6:p2,0.0,0.0,10.888,25.0,-1.1e-05,0.0,0.0,16,2,0,0,6,2,20260704_211232
1783210387.3902156,dp6:p3,0.0,0.0,10.888,25.0,-4e-06,0.0,0.0,18,5,0,0,6,3,20260704_211232
1783210388.3911996,dp2:p1,3.4751,0.0,10.888,25.0,-0.002489,0.0,34.751,28,47469,0,0,2,1,20260704_211232
1783210388.3911996,dp2:p2,9.2497,92.4972,10.888,25.0,-0.003768,92.4972,53.5545,51207,3758,0,0,2,2,20260704_211232
1783210388.3911996,dp2:p3,5.7746,53.5545,10.888,25.0,-0.001292,53.5545,57.7462,3755,3756,0,0,2,3,20260704_211232
1783210389.3922503,dp2:p1,3.5416,0.0,12.386,25.0,0.000392,0.0,35.4157,28,50443,0,0,2,1,20260704_211232
1783210389.3922503,dp2:p2,9.3153,93.1528,12.386,25.0,-0.001733,93.1528,54.6013,54411,4001,0,0,2,2,20260704_211232
1783210389.3922503,dp2:p3,5.7737,54.6013,12.386,25.0,-0.002135,54.6013,57.7371,3998,3986,0,0,2,3,20260704_211232
1783210390.3931174,dp5:p1,5.8686,58.6858,12.386,25.0,0.006454,58.6858,53.4544,4221,4228,0,0,5,1,20260704_211232
1783210390.3931174,dp5:p2,0.0,0.0,12.386,25.0,-3e-06,0.0,0.0,20,9,0,0,5,2,20260704_211232
1783210390.3931174,dp5:p3,5.8686,53.4544,12.386,25.0,0.006454,53.4544,58.6858,4230,4215,0,0,5,3,20260704_211232
1783210391.3942933,dp5:p1,5.775,57.7496,12.386,25.0,0.003395,57.7496,54.6094,4451,4464,0,0,5,1,20260704_211232
1783210391.3942933,dp5:p2,0.0,0.0,12.386,25.0,-3e-06,0.0,0.0,20,9,0,0,5,2,20260704_211232
1783210391.3942933,dp5:p3,5.775,54.6094,12.386,25.0,0.003395,54.6094,57.7496,4466,4445,0,0,5,3,20260704_211232
1783210392.3949714,dp1:p1,3.5069,35.069,25.556,25.0,0.147358,35.069,0.0,59284,28,0,0,1,1,20260704_211232
1783210392.3949714,dp1:p2,3.5069,0.0,25.556,25.0,0.147358,0.0,35.069,28,59284,0,0,1,2,20260704_211232
1783210393.3959768,dp7:p1,3.5102,35.1019,25.556,25.0,0.046492,35.1019,0.0,62230,31,0,0,7,1,20260704_211232
1783210393.3959768,dp7:p2,3.5102,0.0,25.556,25.0,0.046492,0.0,35.1019,30,62222,0,0,7,2,20260704_211232
1783210393.3959768,dp7:p3,0.0,0.0,25.556,25.0,0.0,0.0,0.0,18,7,0,0,7,3,20260704_211232
1783210394.3968773,dp2:p1,3.5066,0.0,25.556,25.0,0.000455,0.0,35.0664,28,65174,0,0,2,1,20260704_211232
1783210394.3968773,dp2:p2,9.2767,92.7671,25.556,25.0,-0.006618,92.7671,53.5211,70298,5159,0,0,2,2,20260704_211232
1783210394.3968773,dp2:p3,5.7713,53.5211,25.556,25.0,-0.006979,53.5211,57.7126,5156,5142,0,0,2,3,20260704_211232
1783210395.3972912,dp1:p1,3.5089,35.0886,16.801,25.0,0.135861,35.0886,0.0006,68123,29,0,0,1,1,20260704_211232
1783210395.3972912,dp1:p2,3.5088,0.0,16.801,25.0,0.13586,0.0,35.088,28,68122,0,0,1,2,20260704_211232
1783210396.3981602,dp5:p1,5.7727,57.7268,16.801,25.0,-0.001058,57.7268,54.5798,5621,5629,0,0,5,1,20260704_211232
1783210396.3981602,dp5:p2,0.0,0.0,16.801,25.0,0.0,0.0,0.0,20,9,0,0,5,2,20260704_211232
1783210396.3981602,dp5:p3,5.7727,54.5804,16.801,25.0,-0.001058,54.5804,57.7268,5632,5615,0,0,5,3,20260704_211232
1783210397.403056,dp7:p1,3.5125,35.125,16.801,25.0,0.056965,35.125,0.0,74028,32,0,0,7,1,20260704_211232
1783210397.403056,dp7:p2,3.5125,0.0,16.801,25.0,0.056965,0.0,35.125,30,74020,0,0,7,2,20260704_211232
1783210397.403056,dp7:p3,0.0,0.0,16.801,25.0,0.0,0.0,0.0,19,7,0,0,7,3,20260704_211232
1783210398.4039881,dp6:p1,0.0001,0.0006,22.959,25.0,3e-06,0.0006,0.0,12,18,0,0,6,1,20260704_211232
1783210398.4039881,dp6:p2,0.0,0.0,22.959,25.0,-1e-06,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210398.4039881,dp6:p3,0.0,0.0,22.959,25.0,-1e-06,0.0,0.0,18,5,0,0,6,3,20260704_211232
1783210399.404936,dp2:p1,3.5072,0.0,22.959,25.0,0.000123,0.0,35.072,29,79919,0,0,2,1,20260704_211232
1783210399.404936,dp2:p2,9.2811,92.8106,22.959,25.0,3.7e-05,92.8106,53.5503,86235,6338,0,0,2,2,20260704_211232
1783210399.404936,dp2:p3,5.7738,53.5509,22.959,25.0,-6.1e-05,53.5509,57.7381,6335,6335,0,0,2,3,20260704_211232
1783210400.4062397,dp2:p1,3.5095,0.0,22.959,25.0,0.000282,0.0,35.0949,29,82865,0,0,2,1,20260704_211232
1783210400.4062397,dp2:p2,9.3906,93.906,22.959,25.0,0.00552,93.906,54.6188,89421,6577,0,0,2,2,20260704_211232
1783210400.4062397,dp2:p3,5.8811,54.6188,22.959,25.0,0.005235,54.6188,58.8111,6574,6575,0,0,2,3,20260704_211232
1783210401.4070926,dp6:p1,0.0,0.0,32.749,25.0,1e-06,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210401.4070926,dp6:p2,0.0,0.0,32.749,25.0,-2e-06,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210401.4070926,dp6:p3,0.0,0.0,32.749,25.0,-2e-06,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210402.4080567,dp6:p1,0.0,0.0,32.749,25.0,1e-06,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210402.4080567,dp6:p2,0.0,0.0,32.749,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210402.4080567,dp6:p3,0.0,0.0,32.749,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210403.4095914,dp6:p1,0.0,0.0,32.749,25.0,-0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210403.4095914,dp6:p2,0.0,0.0,32.749,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210403.4095914,dp6:p3,0.0,0.0,32.749,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210404.4107366,dp2:p1,3.509,0.0,34.171,25.0,-0.001939,0.0,35.0895,29,94658,0,0,2,1,20260704_211232
1783210404.4107366,dp2:p2,5.3427,35.1259,34.171,25.0,-0.198116,35.1259,53.4266,101815,7355,0,0,2,2,20260704_211232
1783210404.4107366,dp2:p3,5.3427,53.4266,34.171,25.0,-0.019428,53.4266,0.0363,7352,7176,0,0,2,3,20260704_211232
1783210405.4130852,dp6:p1,0.0,0.0,43.107,25.0,-8e-06,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210405.4130852,dp6:p2,0.0,0.0,43.107,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210405.4130852,dp6:p3,0.0,0.0,43.107,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210406.414237,dp7:p1,3.5596,35.5956,43.107,25.0,0.001749,35.5956,0.0,100559,33,0,0,7,1,20260704_211232
1783210406.414237,dp7:p2,3.5596,0.0,43.107,25.0,0.001749,0.0,35.5956,32,100550,0,0,7,2,20260704_211232
1783210406.414237,dp7:p3,0.0,0.0,43.107,25.0,0.0,0.0,0.0,19,7,0,0,7,3,20260704_211232
1783210408.5750332,dp6:p1,0.0,0.0,40.458,25.0,0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210408.5750332,dp6:p2,0.0,0.0,40.458,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210408.5750332,dp6:p3,0.0,0.0,40.458,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210409.5761778,dp7:p1,1.6269,16.2686,10.467,25.0,-0.050722,16.2686,0.0,106455,33,0,0,7,1,20260704_211232
1783210409.5761778,dp7:p2,1.6269,0.0,10.467,25.0,-0.050722,0.0,16.2686,32,106446,0,0,7,2,20260704_211232
1783210409.5761778,dp7:p3,0.0,0.0,10.467,25.0,0.0,0.0,0.0,19,7,0,0,7,3,20260704_211232
1783210410.577751,dp2:p1,3.5104,0.0,10.467,25.0,0.000228,0.0,35.104,30,109394,0,0,2,1,20260704_211232
1783210410.577751,dp2:p2,5.4682,35.1357,10.467,25.0,-0.29773,35.1357,54.6819,116873,8130,0,0,2,2,20260704_211232
1783210410.577751,dp2:p3,5.4159,54.1594,10.467,25.0,-0.029866,54.1594,0.0317,8126,7498,0,0,2,3,20260704_211232
1783210411.5787401,dp6:p1,0.0,0.0,10.992,25.0,0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210411.5787401,dp6:p2,0.0,0.0,10.992,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210411.5787401,dp6:p3,0.0,0.0,10.992,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210412.5798564,dp6:p1,0.0,0.0,10.651,25.0,0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210412.5798564,dp6:p2,0.0,0.0,10.651,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210412.5798564,dp6:p3,0.0,0.0,10.651,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210413.5808296,dp2:p1,3.507,0.0,10.651,25.0,-3e-06,0.0,35.0696,30,118234,0,0,2,1,20260704_211232
1783210413.5808296,dp2:p2,5.4573,35.1044,10.651,25.0,-0.286766,35.1044,54.5727,125890,8595,0,0,2,2,20260704_211232
1783210413.5808296,dp2:p3,5.4573,54.5727,10.651,25.0,-0.027551,54.5727,0.0348,8591,7675,0,0,2,3,20260704_211232
1783210414.581447,dp6:p1,0.0,0.0,17.535,25.0,0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210414.581447,dp6:p2,0.0,0.0,17.535,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210414.581447,dp6:p3,0.0,0.0,17.535,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210415.5818675,dp7:p1,3.5057,35.0566,17.535,25.0,-0.029394,35.0566,0.0,124129,33,0,0,7,1,20260704_211232
1783210415.5818675,dp7:p2,3.5057,0.0,17.535,25.0,-0.029394,0.0,35.0566,32,124120,0,0,7,2,20260704_211232
1783210415.5818675,dp7:p3,0.0,0.0,17.535,25.0,0.0,0.0,0.0,19,7,0,0,7,3,20260704_211232
1783210416.5831337,dp5:p1,5.3519,0.028,17.535,25.0,-0.017905,0.028,53.5195,7846,9053,0,0,5,1,20260704_211232
1783210416.5831337,dp5:p2,0.0,0.0,17.535,25.0,0.0,0.0,0.0,21,9,0,0,5,2,20260704_211232
1783210416.5831337,dp5:p3,5.3519,53.5195,17.535,25.0,-0.017905,53.5195,0.028,9055,7839,0,0,5,3,20260704_211232
1783210417.5841703,dp2:p1,3.5111,0.0,14.729,25.0,3.3e-05,0.0,35.1109,30,130021,0,0,2,1,20260704_211232
1783210417.5841703,dp2:p2,5.4544,35.14,14.729,25.0,-0.179953,35.14,54.5444,137903,9213,0,0,2,2,20260704_211232
1783210417.5841703,dp2:p3,5.4544,54.5444,14.729,25.0,-0.017165,54.5444,0.029,9209,7901,0,0,2,3,20260704_211232
1783210418.5848148,dp7:p1,3.5056,35.0562,14.729,25.0,-0.001346,35.0562,0.0,132971,33,0,0,7,1,20260704_211232
1783210418.5848148,dp7:p2,3.5056,0.0,14.729,25.0,-0.001346,0.0,35.0562,32,132962,0,0,7,2,20260704_211232
1783210418.5848148,dp7:p3,0.0,0.0,14.729,25.0,0.0,0.0,0.0,19,7,0,0,7,3,20260704_211232
1783210419.585542,dp2:p1,3.5077,0.0,14.729,25.0,-2.2e-05,0.0,35.0769,30,135913,0,0,2,1,20260704_211232
1783210419.585542,dp2:p2,5.4603,35.106,14.729,25.0,0.006794,35.106,54.6027,143903,9522,0,0,2,2,20260704_211232
1783210419.585542,dp2:p3,5.4603,54.6027,14.729,25.0,0.007725,54.6027,0.029,9518,8009,0,0,2,3,20260704_211232
1783210420.5867262,dp2:p1,3.5099,0.0,27.04,25.0,-3e-06,0.0,35.0992,30,138858,0,0,2,1,20260704_211232
1783210420.5867262,dp2:p2,5.355,35.1271,27.04,25.0,-0.006867,35.1271,53.5502,146901,9675,0,0,2,2,20260704_211232
1783210420.5867262,dp2:p3,5.355,53.5502,27.04,25.0,-0.00259,53.5502,0.028,9671,8062,0,0,2,3,20260704_211232
1783210421.5877652,dp6:p1,0.0,0.0,30.473,25.0,0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210421.5877652,dp6:p2,0.0,0.0,30.473,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210421.5877652,dp6:p3,0.0,0.0,30.473,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210422.5889144,dp4:p1,5.4348,54.3478,30.473,25.0,0.0,54.3478,35.0035,9987,152908,0,0,4,1,20260704_211232
1783210422.5889144,dp4:p2,0.0,0.0,30.473,25.0,0.0,0.0,0.0,17,2,0,0,4,2,20260704_211232
1783210422.5889144,dp4:p3,5.4348,35.0035,30.473,25.0,0.0,35.0035,54.3478,152909,9981,0,0,4,3,20260704_211232
1783210423.589623,dp6:p1,0.0,0.0,15.993,25.0,0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210423.589623,dp6:p2,0.0,0.0,15.993,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210423.589623,dp6:p3,0.0,0.0,15.993,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210424.5900419,dp7:p1,3.5022,35.0225,22.433,25.0,0.046103,35.0225,0.0,150647,33,0,0,7,1,20260704_211232
1783210424.5900419,dp7:p2,3.5022,0.0,22.433,25.0,0.046103,0.0,35.0225,32,150638,0,0,7,2,20260704_211232
1783210424.5900419,dp7:p3,0.0,0.0,22.433,25.0,0.0,0.0,0.0,19,7,0,0,7,3,20260704_211232
1783210425.5910275,dp6:p1,0.0,0.0,22.433,25.0,0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210425.5910275,dp6:p2,0.0,0.0,22.433,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210425.5910275,dp6:p3,0.0,0.0,22.433,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210426.5928686,dp5:p1,5.4606,0.0296,20.728,25.0,-0.01262,0.0296,54.6058,8427,10601,0,0,5,1,20260704_211232
1783210426.5928686,dp5:p2,0.0,0.0,20.728,25.0,0.0,0.0,0.0,21,9,0,0,5,2,20260704_211232
1783210426.5928686,dp5:p3,5.4606,54.6058,20.728,25.0,-0.01262,54.6058,0.0296,10603,8420,0,0,5,3,20260704_211232
1783210427.5938153,dp6:p1,0.0,0.0,12.045,25.0,0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210427.5938153,dp6:p2,0.0,0.0,12.045,25.0,0.0,0.0,0.0,17,2,0,0,6,2,20260704_211232
1783210427.5938153,dp6:p3,0.0,0.0,12.045,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210428.5948448,dp1:p1,0.0,0.0,12.045,25.0,-0.018433,0.0,0.0,153108,37,0,0,1,1,20260704_211232
1783210428.5948448,dp1:p2,0.0,0.0,12.045,25.0,-0.018433,0.0,0.0,36,153107,0,0,1,2,20260704_211232
1783210429.5955756,dp2:p1,0.0,0.0,13.343,25.0,-0.236679,0.0,0.0,37,153108,0,0,2,1,20260704_211232
1783210429.5955756,dp2:p2,5.3518,0.0269,13.343,25.0,-0.007371,0.0269,53.5178,161670,11073,0,0,2,2,20260704_211232
1783210429.5955756,dp2:p3,5.3518,53.5178,13.343,25.0,-0.007371,53.5178,0.0269,11063,8582,0,0,2,3,20260704_211232
1783210430.596717,dp6:p1,0.0,0.0,31.08,25.0,0.0,0.0,0.0,12,18,0,0,6,1,20260704_211232
1783210430.596717,dp6:p2,0.0,0.0,31.08,25.0,0.0,0.0,0.0,18,2,0,0,6,2,20260704_211232
1783210430.596717,dp6:p3,0.0,0.0,31.08,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210431.5971847,dp6:p1,0.0001,0.0006,31.08,25.0,5e-06,0.0006,0.0006,13,19,0,0,6,1,20260704_211232
1783210431.5971847,dp6:p2,0.0,0.0,31.08,25.0,0.0,0.0,0.0,18,2,0,0,6,2,20260704_211232
1783210431.5971847,dp6:p3,0.0,0.0,31.08,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210432.5981183,dp2:p1,0.0,0.0,31.08,25.0,-0.28099,0.0,0.0,38,153109,0,0,2,1,20260704_211232
1783210432.5981183,dp2:p2,5.3568,0.0269,31.08,25.0,-0.006215,0.0269,53.5678,161826,11540,0,0,2,2,20260704_211232
1783210432.5981183,dp2:p3,5.3568,53.5678,31.08,25.0,-0.006215,53.5678,0.0269,11528,8738,0,0,2,3,20260704_211232
1783210433.5990198,dp6:p1,0.0,0.0,16.996,25.0,2e-06,0.0,0.0,13,19,0,0,6,1,20260704_211232
1783210433.5990198,dp6:p2,0.0,0.0,16.996,25.0,0.0,0.0,0.0,18,2,0,0,6,2,20260704_211232
1783210433.5990198,dp6:p3,0.0,0.0,16.996,25.0,0.0,0.0,0.0,19,5,0,0,6,3,20260704_211232
1783210434.5993886,dp2:p1,0.0,0.0,16.996,25.0,-0.268239,0.0,0.0,38,153109,0,0,2,1,20260704_211232
1783210434.5993886,dp2:p2,5.3493,0.0285,16.996,25.0,-0.004504,0.0285,53.4929,161933,11849,0,0,2,2,20260704_211232
1783210434.5993886,dp2:p3,5.3493,53.4929,16.996,25.0,-0.004504,53.4929,0.0285,11838,8845,0,0,2,3,20260704_211232
1783210435.600533,dp2:p1,0.0,0.0,16.996,25.0,-0.24019,0.0,0.0,38,153109,0,0,2,1,20260704_211232
1783210435.600533,dp2:p2,5.4604,0.0296,16.996,25.0,0.003495,0.0296,54.604,161989,12005,0,0,2,2,20260704_211232
1783210435.600533,dp2:p3,5.4604,54.604,16.996,25.0,0.003495,54.604,0.029,11994,8900,0,0,2,3,20260704_211232
1783210436.601645,dp1:p1,0.0,0.0,14.044,25.0,-0.030496,0.0,0.0,153109,38,0,0,1,1,20260704_211232
1783210436.601645,dp1:p2,0.0,0.0,14.044,25.0,-0.030496,0.0,0.0,37,153109,0,0,1,2,20260704_211232
1783210437.6022193,dp2:p1,0.0,0.0,14.044,25.0,0.0,0.0,0.0,38,153109,0,0,2,1,20260704_211232
1783210437.6022193,dp2:p2,5.4549,0.0274,14.044,25.0,0.014412,0.0274,54.5491,162092,12314,0,0,2,2,20260704_211232
1783210437.6022193,dp2:p3,5.4549,54.5491,14.044,25.0,0.014412,54.5491,0.0274,12303,9003,0,0,2,3,20260704_211232
1783210438.6033146,dp1:p1,0.0,0.0,14.044,25.0,-0.08363,0.0,0.0,153109,38,0,0,1,1,20260704_211232
1783210438.6033146,dp1:p2,0.0,0.0,14.044,25.0,-0.083629,0.0,0.0,38,153109,0,0,1,2,20260704_211232
1783210439.6042657,dp2:p1,0.0,0.0,11.914,25.0,0.0,0.0,0.0,38,153109,0,0,2,1,20260704_211232
